epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,393.972,0.3753,0.16581,0.00546,0.98505,0.98857,0.99417,0.91937,0.3872,0.14747,0.00844,0.0012674,0.0012674,0.0012674
187,395.985,0.36049,0.16587,0.00517,0.97813,0.995,0.99434,0.91477,0.37924,0.13584,0.00886,0.00126344,0.00126344,0.00126344
188,398.13,0.34774,0.16047,0.00504,0.98992,0.98236,0.99456,0.91597,0.36502,0.12641,0.00838,0.00125948,0.00125948,0.00125948
189,400.141,0.36509,0.16314,0.00502,0.99489,0.97411,0.99436,0.9169,0.37591,0.12711,0.00924,0.00125552,0.00125552,0.00125552
190,402.185,0.37819,0.15793,0.00527,0.97477,0.975,0.99299,0.91273,0.43413,0.14895,0.01043,0.00125156,0.00125156,0.00125156
191,404.221,0.36219,0.16161,0.00526,0.98004,0.98198,0.99381,0.92107,0.37513,0.13004,0.0087,0.0012476,0.0012476,0.0012476
192,406.381,0.36832,0.16042,0.00544,0.97547,0.99432,0.9942,0.92173,0.43419,0.15676,0.00995,0.00124364,0.00124364,0.00124364
193,408.407,0.35136,0.15703,0.00501,0.98345,0.985,0.9941,0.93839,0.35191,0.12572,0.00786,0.00123968,0.00123968,0.00123968
194,410.505,0.38767,0.17298,0.00535,0.98511,1,0.99445,0.93471,0.34957,0.11989,0.00793,0.00123572,0.00123572,0.00123572
195,412.797,0.35754,0.16593,0.00502,0.98036,0.99829,0.99455,0.93776,0.35368,0.11499,0.00805,0.00123176,0.00123176,0.00123176
196,415.13,0.37083,0.16585,0.00503,1,0.9896,0.9949,0.92712,0.37803,0.11572,0.00909,0.0012278,0.0012278,0.0012278
197,417.199,0.36491,0.16271,0.00536,0.99495,0.98573,0.99495,0.94936,0.33059,0.11572,0.00733,0.00122384,0.00122384,0.00122384
198,419.702,0.36349,0.16901,0.00524,1,0.9786,0.99461,0.9271,0.36719,0.12832,0.00884,0.00121988,0.00121988,0.00121988
199,421.905,0.35477,0.15657,0.00491,0.98936,0.99,0.99456,0.93756,0.36741,0.1267,0.00819,0.00121592,0.00121592,0.00121592
200,424.34,0.33601,0.1501,0.00475,0.98835,0.985,0.99423,0.93566,0.35717,0.13118,0.00739,0.00121196,0.00121196,0.00121196
201,426.562,0.3453,0.15137,0.00492,0.9791,0.985,0.99243,0.91197,0.36795,0.14697,0.00877,0.001208,0.001208,0.001208
202,428.673,0.345,0.1554,0.0048,0.98472,0.99,0.99427,0.93533,0.35028,0.12901,0.00794,0.00120404,0.00120404,0.00120404
203,430.676,0.35999,0.15643,0.00501,0.98491,0.97893,0.99355,0.90618,0.38083,0.15306,0.0092,0.00120008,0.00120008,0.00120008
204,432.806,0.34794,0.1602,0.00469,0.98361,0.975,0.99391,0.92859,0.36233,0.12384,0.00857,0.00119612,0.00119612,0.00119612
205,434.817,0.34793,0.15084,0.00514,0.97,0.985,0.99289,0.92637,0.36127,0.13601,0.00827,0.00119216,0.00119216,0.00119216
206,436.902,0.3592,0.16075,0.00516,0.99304,0.98,0.99309,0.93274,0.36636,0.13109,0.00834,0.0011882,0.0011882,0.0011882
207,438.931,0.33877,0.15202,0.00494,0.98668,0.985,0.99273,0.92345,0.41071,0.14197,0.00976,0.00118424,0.00118424,0.00118424
208,441.085,0.36208,0.15723,0.00528,0.99413,0.99,0.99471,0.93188,0.35352,0.12055,0.00799,0.00118028,0.00118028,0.00118028
209,443.114,0.34322,0.15377,0.00483,0.99007,0.99731,0.9949,0.92523,0.35774,0.12323,0.00836,0.00117632,0.00117632,0.00117632
210,445.161,0.34832,0.15047,0.00508,0.9786,0.985,0.98926,0.91476,0.38338,0.13839,0.00894,0.00117236,0.00117236,0.00117236
211,447.154,0.33149,0.13332,0.00489,0.98513,0.99381,0.9944,0.90404,0.38721,0.13569,0.00967,0.0011684,0.0011684,0.0011684
212,449.306,0.34773,0.14631,0.00484,0.9827,0.99,0.994,0.92548,0.38125,0.13248,0.0086,0.00116444,0.00116444,0.00116444
213,451.311,0.34689,0.15657,0.00507,0.9802,0.99035,0.99294,0.92624,0.39958,0.14378,0.00842,0.00116048,0.00116048,0.00116048
214,453.401,0.37345,0.16749,0.00516,0.98132,0.995,0.99252,0.92639,0.37868,0.13067,0.00932,0.00115652,0.00115652,0.00115652
215,455.396,0.35155,0.15448,0.00504,0.98505,0.98852,0.98676,0.91686,0.40743,0.13201,0.00952,0.00115256,0.00115256,0.00115256
216,457.541,0.36534,0.15926,0.00487,0.97867,0.98,0.99151,0.91901,0.38351,0.12889,0.00911,0.0011486,0.0011486,0.0011486
217,459.601,0.36818,0.16973,0.00548,0.995,0.99463,0.9949,0.93307,0.37253,0.12132,0.00867,0.00114464,0.00114464,0.00114464
218,461.701,0.35705,0.15211,0.00503,0.99943,0.99,0.99495,0.93411,0.34747,0.11255,0.0076,0.00114068,0.00114068,0.00114068
219,463.931,0.33023,0.15054,0.00484,0.98905,0.995,0.99485,0.91875,0.37659,0.13794,0.00835,0.00113672,0.00113672,0.00113672
220,466.178,0.36018,0.15968,0.00513,0.99923,0.995,0.995,0.93268,0.36042,0.11651,0.00829,0.00113276,0.00113276,0.00113276
221,468.367,0.36699,0.17229,0.00557,0.98344,1,0.9948,0.92135,0.39874,0.13644,0.01024,0.0011288,0.0011288,0.0011288
222,470.616,0.35286,0.15135,0.005,0.99501,0.99751,0.9949,0.92768,0.37061,0.11344,0.00806,0.00112484,0.00112484,0.00112484
223,472.847,0.33448,0.14881,0.00466,0.97982,1,0.9944,0.92505,0.36662,0.12786,0.00868,0.00112088,0.00112088,0.00112088
224,475.228,0.34873,0.15823,0.00504,0.97086,0.99938,0.99324,0.91953,0.39396,0.1371,0.0098,0.00111692,0.00111692,0.00111692
225,477.261,0.37282,0.15991,0.00543,0.9742,0.99,0.99262,0.92652,0.34462,0.12816,0.00774,0.00111296,0.00111296,0.00111296
226,479.345,0.35657,0.16562,0.00491,0.97523,0.98419,0.99277,0.93216,0.35308,0.14109,0.00794,0.001109,0.001109,0.001109
227,481.341,0.3375,0.15202,0.00464,0.97437,0.99,0.99396,0.93036,0.34065,0.1305,0.0071,0.00110504,0.00110504,0.00110504
228,483.473,0.35923,0.16336,0.00485,0.99454,0.98,0.99451,0.92274,0.36104,0.12406,0.00833,0.00110108,0.00110108,0.00110108
229,485.524,0.33595,0.1479,0.00479,0.995,0.99451,0.99495,0.93216,0.37014,0.11628,0.00833,0.00109712,0.00109712,0.00109712
230,487.566,0.34611,0.16127,0.00477,0.99381,0.98,0.99465,0.93889,0.34299,0.12139,0.00757,0.00109316,0.00109316,0.00109316
231,489.583,0.33906,0.14696,0.00453,0.9856,0.985,0.99427,0.93192,0.34931,0.12672,0.00758,0.0010892,0.0010892,0.0010892
232,491.696,0.33929,0.15988,0.00476,0.97558,0.99888,0.99379,0.93402,0.36242,0.12903,0.00806,0.00108524,0.00108524,0.00108524
233,493.741,0.34279,0.14982,0.00495,0.97951,0.995,0.99425,0.93304,0.3423,0.12093,0.00726,0.00108128,0.00108128,0.00108128
234,495.796,0.33072,0.14711,0.00486,0.98005,0.98264,0.99385,0.92013,0.36129,0.14386,0.00843,0.00107732,0.00107732,0.00107732
235,497.789,0.3258,0.137,0.00432,0.96937,0.985,0.99325,0.90803,0.40493,0.15454,0.0105,0.00107336,0.00107336,0.00107336
236,499.907,0.34974,0.14999,0.00493,0.96955,1,0.99307,0.92688,0.37669,0.13895,0.0085,0.0010694,0.0010694,0.0010694
237,501.968,0.3146,0.13797,0.00445,0.98263,0.995,0.99435,0.92723,0.38118,0.12714,0.00849,0.00106544,0.00106544,0.00106544
238,504.072,0.34835,0.14766,0.00515,0.99399,0.99,0.9937,0.9279,0.40894,0.13059,0.00839,0.00106148,0.00106148,0.00106148
239,506.074,0.34359,0.15022,0.00469,0.99403,0.99,0.99445,0.92963,0.40305,0.13305,0.00835,0.00105752,0.00105752,0.00105752
240,508.293,0.3403,0.15513,0.00485,0.9751,0.97892,0.99326,0.91666,0.38376,0.14342,0.0096,0.00105356,0.00105356,0.00105356
241,510.347,0.34172,0.15122,0.0047,0.98486,0.97581,0.99327,0.92063,0.37642,0.16638,0.00852,0.0010496,0.0010496,0.0010496
242,512.595,0.32827,0.16387,0.00448,0.98973,0.96343,0.99194,0.91087,0.38957,0.14853,0.00834,0.00104564,0.00104564,0.00104564
243,514.752,0.32048,0.14193,0.00449,0.97086,0.99949,0.99343,0.93302,0.36107,0.12884,0.00763,0.00104168,0.00104168,0.00104168
244,517.104,0.35206,0.16826,0.00499,0.97933,0.99,0.99257,0.9235,0.38034,0.14805,0.00885,0.00103772,0.00103772,0.00103772
245,519.331,0.32312,0.14874,0.00458,0.98512,0.99307,0.99434,0.93813,0.33955,0.11809,0.00742,0.00103376,0.00103376,0.00103376
246,521.681,0.33203,0.1516,0.00471,0.97452,0.985,0.99102,0.91962,0.37787,0.14877,0.0089,0.0010298,0.0010298,0.0010298
247,523.851,0.33563,0.15861,0.00473,0.99735,0.995,0.995,0.93599,0.35619,0.11358,0.00775,0.00102584,0.00102584,0.00102584
248,525.89,0.33713,0.14408,0.00473,0.99309,0.99,0.99465,0.93687,0.36023,0.12084,0.00771,0.00102188,0.00102188,0.00102188
249,527.89,0.32783,0.14743,0.00499,0.99497,0.98976,0.9947,0.94369,0.34409,0.11452,0.00697,0.00101792,0.00101792,0.00101792
250,529.939,0.34923,0.15089,0.00504,0.98502,0.99,0.99416,0.94227,0.3678,0.13218,0.00795,0.00101396,0.00101396,0.00101396
251,532.041,0.33742,0.14485,0.00482,0.9888,0.985,0.99437,0.93309,0.35296,0.13289,0.00793,0.00101,0.00101,0.00101
252,534.123,0.36303,0.15022,0.00507,1,0.98496,0.99461,0.92894,0.35666,0.12771,0.00764,0.00100604,0.00100604,0.00100604
253,536.124,0.32591,0.15181,0.00471,0.98522,0.99981,0.9948,0.93447,0.34412,0.11269,0.00736,0.00100208,0.00100208,0.00100208
254,538.17,0.34631,0.15359,0.00454,0.98027,0.99386,0.99465,0.93633,0.33335,0.12156,0.00718,0.00099812,0.00099812,0.00099812
255,540.299,0.33362,0.16065,0.00485,0.98967,1,0.9948,0.93422,0.36339,0.11494,0.00817,0.00099416,0.00099416,0.00099416
256,542.356,0.35356,0.15538,0.0052,0.9848,1,0.9947,0.93406,0.36811,0.11796,0.00891,0.0009902,0.0009902,0.0009902
257,544.415,0.35174,0.15969,0.00493,0.98033,0.9969,0.99435,0.93023,0.37914,0.14943,0.00793,0.00098624,0.00098624,0.00098624
258,546.55,0.32813,0.15196,0.00466,0.98959,0.98,0.99425,0.9327,0.36459,0.13622,0.00777,0.00098228,0.00098228,0.00098228
259,548.582,0.3504,0.16629,0.0049,0.98425,0.995,0.9946,0.92927,0.34473,0.14138,0.00743,0.00097832,0.00097832,0.00097832
260,550.631,0.3325,0.15478,0.00478,0.98018,0.98888,0.99431,0.92918,0.36374,0.12259,0.00784,0.00097436,0.00097436,0.00097436
261,552.714,0.327,0.14799,0.00442,0.99918,0.995,0.995,0.93161,0.36393,0.11017,0.00819,0.0009704,0.0009704,0.0009704
262,554.86,0.32888,0.15245,0.00457,0.97776,0.985,0.99252,0.93529,0.34858,0.12327,0.00811,0.00096644,0.00096644,0.00096644
263,557.15,0.326,0.1427,0.00461,0.99498,0.99115,0.99495,0.94135,0.33662,0.11711,0.00731,0.00096248,0.00096248,0.00096248
264,559.381,0.30558,0.1302,0.00421,0.97862,0.99,0.99157,0.93095,0.37818,0.15055,0.00887,0.00095852,0.00095852,0.00095852
265,561.366,0.31458,0.14295,0.00448,0.99673,0.99,0.99495,0.94043,0.33921,0.11242,0.00712,0.00095456,0.00095456,0.00095456
266,563.873,0.31913,0.14332,0.00409,0.99502,0.9997,0.995,0.93474,0.36115,0.11261,0.00794,0.0009506,0.0009506,0.0009506
267,566.16,0.34017,0.14832,0.00511,0.99959,0.995,0.995,0.93776,0.34535,0.1066,0.00736,0.00094664,0.00094664,0.00094664
268,568.234,0.3431,0.1499,0.0049,0.995,0.99428,0.99495,0.94227,0.35546,0.1118,0.00791,0.00094268,0.00094268,0.00094268
269,570.265,0.33599,0.16172,0.00472,0.99496,0.995,0.99495,0.94069,0.38747,0.12955,0.00894,0.00093872,0.00093872,0.00093872
270,572.412,0.33674,0.15009,0.00464,0.99988,0.995,0.995,0.94469,0.36661,0.1097,0.00771,0.00093476,0.00093476,0.00093476
271,574.421,0.30647,0.13933,0.00442,0.99493,0.9803,0.9947,0.94496,0.34078,0.12977,0.00714,0.0009308,0.0009308,0.0009308
272,576.516,0.33098,0.15064,0.00447,0.99705,0.99,0.99485,0.93969,0.34689,0.1127,0.00811,0.00092684,0.00092684,0.00092684
273,578.544,0.33388,0.15024,0.00447,0.99499,0.99288,0.99495,0.93638,0.35757,0.10881,0.0085,0.00092288,0.00092288,0.00092288
274,580.715,0.33197,0.15604,0.00459,0.995,0.99422,0.99495,0.94725,0.33772,0.10639,0.00738,0.00091892,0.00091892,0.00091892
275,582.751,0.32635,0.1455,0.00451,0.99497,0.98835,0.99471,0.93577,0.35501,0.11669,0.00806,0.00091496,0.00091496,0.00091496
276,584.816,0.32352,0.14727,0.00437,0.98443,0.985,0.99431,0.93725,0.35037,0.12981,0.00782,0.000911,0.000911,0.000911
277,586.863,0.31014,0.13166,0.00443,0.9837,1,0.99465,0.9377,0.34128,0.11427,0.00783,0.00090704,0.00090704,0.00090704
278,589.004,0.31796,0.14252,0.00423,0.99368,0.985,0.9947,0.94026,0.34794,0.11475,0.00782,0.00090308,0.00090308,0.00090308
279,591.007,0.31886,0.14531,0.00452,0.98781,0.99,0.9944,0.93289,0.34501,0.1186,0.00792,0.00089912,0.00089912,0.00089912
280,593.06,0.3193,0.1427,0.00441,0.98506,0.98929,0.99425,0.93384,0.34927,0.12352,0.00798,0.00089516,0.00089516,0.00089516
281,595.107,0.32247,0.1382,0.00473,0.98232,0.995,0.99465,0.94041,0.33148,0.11271,0.00704,0.0008912,0.0008912,0.0008912
282,597.26,0.31863,0.13351,0.00469,0.99307,0.995,0.9948,0.9355,0.34175,0.11214,0.00781,0.00088724,0.00088724,0.00088724
283,599.299,0.31736,0.14086,0.00429,0.97985,1,0.99465,0.94572,0.3281,0.10905,0.00721,0.00088328,0.00088328,0.00088328
284,601.398,0.30115,0.13278,0.00407,0.98,0.99,0.99435,0.94227,0.34489,0.12496,0.00763,0.00087932,0.00087932,0.00087932
285,603.515,0.31887,0.14597,0.00443,0.97026,1,0.99326,0.93967,0.33536,0.12373,0.00697,0.00087536,0.00087536,0.00087536
286,605.991,0.30353,0.13496,0.00407,0.98455,1,0.99299,0.93638,0.35298,0.12079,0.0076,0.0008714,0.0008714,0.0008714
287,608.387,0.32524,0.14468,0.00427,0.98512,0.99284,0.99314,0.93227,0.35899,0.12251,0.00769,0.00086744,0.00086744,0.00086744
288,610.653,0.31534,0.14981,0.00441,0.97558,0.9988,0.99137,0.92744,0.35187,0.12455,0.0076,0.00086348,0.00086348,0.00086348
289,613.054,0.32336,0.14592,0.00428,0.99005,0.99456,0.9946,0.92992,0.34108,0.11449,0.00747,0.00085952,0.00085952,0.00085952
290,615.282,0.29827,0.13684,0.0044,0.98513,0.99407,0.99208,0.92802,0.35425,0.13215,0.00786,0.00085556,0.00085556,0.00085556
291,617.621,0.29959,0.12594,0.00403,0.97057,0.98951,0.98096,0.91457,0.35731,0.12956,0.00809,0.0008516,0.0008516,0.0008516
292,619.669,0.3021,0.13406,0.00431,0.95432,0.97,0.97538,0.899,0.39274,0.16215,0.00873,0.00084764,0.00084764,0.00084764
293,621.751,0.32521,0.14354,0.00442,0.96058,0.97466,0.9855,0.91676,0.3662,0.13995,0.00832,0.00084368,0.00084368,0.00084368
294,623.814,0.31947,0.14159,0.00437,0.97926,0.99,0.98883,0.92722,0.35372,0.12853,0.00749,0.00083972,0.00083972,0.00083972
295,625.831,0.30872,0.13865,0.00423,0.97948,0.995,0.98951,0.93479,0.34723,0.12262,0.00771,0.00083576,0.00083576,0.00083576
296,627.906,0.31049,0.13351,0.0043,0.97964,0.995,0.98952,0.92686,0.36059,0.11934,0.00818,0.0008318,0.0008318,0.0008318
297,630.005,0.31284,0.12965,0.00444,0.97896,0.995,0.99229,0.9371,0.34666,0.12231,0.00835,0.00082784,0.00082784,0.00082784
