epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,222.397,0.80037,0.3066,0.00844,0.93013,0.95349,0.97212,0.78158,0.90847,0.39137,0.01517,0.00191684,0.00191684,0.00191684
44,227.258,0.84331,0.3235,0.00895,0.89862,0.90698,0.96392,0.75831,0.92852,0.56416,0.01513,0.00191486,0.00191486,0.00191486
45,232.036,0.82243,0.31242,0.00922,0.93077,0.96124,0.97255,0.78402,0.91007,0.50069,0.01331,0.00191288,0.00191288,0.00191288
46,236.761,0.76494,0.26689,0.00817,0.94598,0.95023,0.9703,0.76752,0.83896,0.50079,0.0135,0.0019109,0.0019109,0.0019109
47,241.314,0.80693,0.30138,0.00828,0.94589,0.94859,0.97296,0.77247,0.95241,0.55299,0.01658,0.00190892,0.00190892,0.00190892
48,246.023,0.7755,0.27392,0.00861,0.9434,0.96124,0.97178,0.72642,1.13793,0.57062,0.02293,0.00190694,0.00190694,0.00190694
49,250.713,0.75919,0.26968,0.00794,0.92563,0.94574,0.96425,0.76454,0.98617,0.61351,0.01489,0.00190496,0.00190496,0.00190496
50,255.45,0.77342,0.29808,0.00848,0.95991,0.92798,0.9744,0.79981,0.85398,0.48233,0.013,0.00190298,0.00190298,0.00190298
51,260.025,0.79365,0.27878,0.00862,0.89133,0.93023,0.9636,0.77761,0.88203,0.48735,0.01328,0.001901,0.001901,0.001901
52,264.905,0.8151,0.30372,0.00861,0.93737,0.92825,0.97832,0.75296,1.03647,0.47613,0.02352,0.00189902,0.00189902,0.00189902
53,269.747,0.7842,0.28851,0.00864,0.94613,0.97674,0.98127,0.77194,0.9018,0.38145,0.0144,0.00189704,0.00189704,0.00189704
54,274.403,0.77455,0.29582,0.00838,0.91797,0.96124,0.96722,0.75483,0.92868,0.46004,0.01656,0.00189506,0.00189506,0.00189506
55,279.051,0.76642,0.2862,0.00804,0.92941,0.91854,0.96155,0.74722,0.90151,0.43005,0.01371,0.00189308,0.00189308,0.00189308
56,283.771,0.78989,0.2951,0.00841,0.92762,0.93023,0.96068,0.76642,0.93403,0.47188,0.01405,0.0018911,0.0018911,0.0018911
57,288.298,0.78703,0.28873,0.00809,0.93798,0.92248,0.96085,0.786,0.84647,0.43475,0.01333,0.00188912,0.00188912,0.00188912
58,292.683,0.78344,0.30433,0.0083,0.92515,0.95815,0.96573,0.78675,0.83306,0.47368,0.01273,0.00188714,0.00188714,0.00188714
59,297.423,0.75471,0.27458,0.00763,0.87885,0.95599,0.95824,0.77284,0.88715,0.53349,0.01467,0.00188516,0.00188516,0.00188516
60,301.892,0.74786,0.28844,0.00757,0.92518,0.91473,0.95741,0.78518,0.77121,0.50234,0.01078,0.00188318,0.00188318,0.00188318
61,306.71,0.75379,0.28237,0.00783,0.93769,0.95349,0.97273,0.79801,0.84208,0.44775,0.01514,0.0018812,0.0018812,0.0018812
62,311.295,0.76848,0.27489,0.00811,0.93932,0.96007,0.97291,0.80444,0.869,0.43665,0.01215,0.00187922,0.00187922,0.00187922
63,316.117,0.76243,0.28524,0.00793,0.92323,0.94574,0.96982,0.79497,0.87682,0.43148,0.0137,0.00187724,0.00187724,0.00187724
64,320.729,0.73435,0.26378,0.00766,0.95235,0.92966,0.9664,0.77727,0.9572,0.5385,0.01537,0.00187526,0.00187526,0.00187526
65,325.162,0.79055,0.27741,0.00842,0.95058,0.94574,0.96877,0.7259,1.13374,0.60969,0.01352,0.00187328,0.00187328,0.00187328
66,330.052,0.7439,0.28328,0.00758,0.91697,0.96124,0.97419,0.78278,0.96125,0.49452,0.01348,0.0018713,0.0018713,0.0018713
67,334.745,0.75141,0.27507,0.00789,0.96083,0.91473,0.97497,0.77882,0.90651,0.44411,0.01234,0.00186932,0.00186932,0.00186932
68,339.343,0.74407,0.28929,0.00759,0.94239,0.95349,0.97473,0.77373,0.91972,0.44998,0.01388,0.00186734,0.00186734,0.00186734
69,344.225,0.7287,0.25293,0.00789,0.95287,0.94029,0.9851,0.79692,0.88032,0.39862,0.01291,0.00186536,0.00186536,0.00186536
70,348.912,0.79595,0.27669,0.00799,0.91604,0.9303,0.95414,0.76505,0.78083,0.61918,0.01319,0.00186338,0.00186338,0.00186338
71,353.651,0.77048,0.31364,0.00807,0.95341,0.91473,0.96937,0.77942,0.86461,0.58248,0.01272,0.0018614,0.0018614,0.0018614
72,358.318,0.75749,0.28293,0.00788,0.91827,0.95806,0.96692,0.78001,0.87533,0.52588,0.0149,0.00185942,0.00185942,0.00185942
73,363.097,0.75841,0.29219,0.00826,0.93101,0.94149,0.96381,0.764,0.897,0.58154,0.01448,0.00185744,0.00185744,0.00185744
74,367.363,0.76305,0.26223,0.00814,0.92988,0.92525,0.96628,0.76582,0.83948,0.49141,0.01596,0.00185546,0.00185546,0.00185546
75,372.214,0.78385,0.29886,0.00818,0.95127,0.93798,0.9738,0.75923,0.87657,0.38944,0.01495,0.00185348,0.00185348,0.00185348
76,376.951,0.75077,0.26985,0.00762,0.95895,0.94574,0.97573,0.77299,0.91651,0.41563,0.01669,0.0018515,0.0018515,0.0018515
77,381.609,0.768,0.28573,0.00765,0.9459,0.94878,0.96814,0.75626,1.00775,0.48231,0.01623,0.00184952,0.00184952,0.00184952
78,386.058,0.76926,0.27958,0.00804,0.93238,0.96207,0.95999,0.77701,0.86987,0.46305,0.01311,0.00184754,0.00184754,0.00184754
79,390.999,0.72442,0.26224,0.0074,0.93922,0.95835,0.96522,0.74844,0.99153,0.55954,0.01461,0.00184556,0.00184556,0.00184556
80,395.436,0.76335,0.28639,0.0081,0.95833,0.95349,0.97088,0.7853,0.96302,0.562,0.01346,0.00184358,0.00184358,0.00184358
81,400.195,0.73955,0.26055,0.00707,0.96583,0.94574,0.96705,0.79253,0.81854,0.5441,0.01235,0.0018416,0.0018416,0.0018416
82,404.97,0.78299,0.29267,0.00801,0.93074,0.93752,0.95465,0.75979,0.7939,0.53412,0.01341,0.00183962,0.00183962,0.00183962
83,409.564,0.759,0.29232,0.00765,0.95269,0.93668,0.96111,0.75515,0.89413,0.53982,0.01356,0.00183764,0.00183764,0.00183764
84,414.394,0.75306,0.29207,0.00779,0.93972,0.94574,0.9649,0.71637,1.18337,0.58185,0.01895,0.00183566,0.00183566,0.00183566
85,418.949,0.77671,0.30094,0.00878,0.92238,0.92125,0.95138,0.76225,0.89686,0.51696,0.01277,0.00183368,0.00183368,0.00183368
86,423.519,0.77057,0.2943,0.00809,0.92677,0.92248,0.96259,0.76086,0.88689,0.52438,0.01426,0.0018317,0.0018317,0.0018317
87,428.166,0.77011,0.27984,0.00826,0.9582,0.94574,0.96876,0.75628,0.96616,0.5334,0.01551,0.00182972,0.00182972,0.00182972
88,432.767,0.80479,0.30283,0.00877,0.93702,0.93023,0.9685,0.74502,0.9033,0.55634,0.01359,0.00182774,0.00182774,0.00182774
89,437.288,0.80655,0.28822,0.00824,0.95877,0.93798,0.9751,0.75757,0.93527,0.53669,0.01466,0.00182576,0.00182576,0.00182576
90,441.946,0.78072,0.28993,0.00801,0.9679,0.93494,0.98504,0.79202,0.88111,0.42263,0.01327,0.00182378,0.00182378,0.00182378
91,446.532,0.73835,0.27322,0.00811,0.95288,0.94574,0.98041,0.76763,0.92366,0.43822,0.01297,0.0018218,0.0018218,0.0018218
92,451.217,0.75405,0.29215,0.00834,0.95159,0.91436,0.97886,0.75691,0.93334,0.45838,0.01403,0.00181982,0.00181982,0.00181982
93,455.928,0.71224,0.25286,0.0073,0.93747,0.92975,0.98054,0.73204,1.01863,0.43205,0.01649,0.00181784,0.00181784,0.00181784
94,460.404,0.75865,0.28342,0.00824,0.96797,0.93704,0.98034,0.7406,1.01885,0.46031,0.01625,0.00181586,0.00181586,0.00181586
95,465.33,0.78042,0.28787,0.00838,0.95941,0.95349,0.97544,0.77178,0.96296,0.52207,0.01658,0.00181388,0.00181388,0.00181388
96,469.879,0.77526,0.28985,0.00847,0.94487,0.93007,0.96473,0.7908,0.8517,0.48303,0.01239,0.0018119,0.0018119,0.0018119
97,474.493,0.74348,0.28359,0.008,0.95303,0.96899,0.96931,0.75606,0.95669,0.47261,0.01587,0.00180992,0.00180992,0.00180992
98,479.257,0.70473,0.27379,0.00733,0.96769,0.92879,0.97423,0.80525,0.84602,0.44142,0.01274,0.00180794,0.00180794,0.00180794
99,484.021,0.7295,0.26603,0.00788,0.91676,0.93023,0.96328,0.78435,0.87609,0.46784,0.01428,0.00180596,0.00180596,0.00180596
100,488.675,0.72752,0.26218,0.00771,0.93117,0.94387,0.95771,0.78619,0.83747,0.45268,0.01271,0.00180398,0.00180398,0.00180398
101,493.372,0.74802,0.27196,0.00763,0.96717,0.91351,0.96454,0.79887,0.79158,0.448,0.01197,0.001802,0.001802,0.001802
102,497.954,0.76058,0.27689,0.00745,0.9286,0.95349,0.9637,0.78015,0.83394,0.47615,0.0142,0.00180002,0.00180002,0.00180002
103,502.951,0.73235,0.26855,0.00744,0.93843,0.94529,0.97231,0.80467,0.81596,0.47679,0.01302,0.00179804,0.00179804,0.00179804
104,507.575,0.71792,0.2564,0.00727,0.96794,0.93625,0.97204,0.81255,0.76116,0.44774,0.01145,0.00179606,0.00179606,0.00179606
105,512.353,0.72709,0.25327,0.00707,0.94593,0.94925,0.97211,0.79951,0.8539,0.42471,0.01321,0.00179408,0.00179408,0.00179408
106,517.152,0.70762,0.26674,0.00695,0.91085,0.97674,0.97477,0.76542,0.99345,0.46019,0.01384,0.0017921,0.0017921,0.0017921
107,521.98,0.74156,0.27139,0.00718,0.93211,0.95785,0.97654,0.81223,0.85445,0.48918,0.01223,0.00179012,0.00179012,0.00179012
108,526.578,0.73189,0.25679,0.00715,0.95301,0.94329,0.97171,0.81,0.83397,0.46322,0.01171,0.00178814,0.00178814,0.00178814
109,531.276,0.72398,0.26414,0.00686,0.94335,0.94574,0.96592,0.76268,0.95144,0.49927,0.01236,0.00178616,0.00178616,0.00178616
110,535.814,0.73869,0.2703,0.00703,0.97577,0.93638,0.97374,0.79858,0.86352,0.42604,0.01216,0.00178418,0.00178418,0.00178418
111,540.263,0.69451,0.25843,0.00723,0.97447,0.92248,0.98126,0.80012,0.8257,0.33824,0.01124,0.0017822,0.0017822,0.0017822
112,545.105,0.71475,0.2622,0.00706,0.93002,0.92725,0.97501,0.73397,0.96585,0.44905,0.01379,0.00178022,0.00178022,0.00178022
113,549.668,0.72422,0.25575,0.0076,0.95363,0.93023,0.98482,0.77615,0.89546,0.39494,0.01459,0.00177824,0.00177824,0.00177824
114,554.535,0.76288,0.28701,0.00825,0.93124,0.96899,0.97607,0.7926,0.78473,0.39209,0.01136,0.00177626,0.00177626,0.00177626
115,559.236,0.72715,0.27373,0.00758,0.944,0.97674,0.97402,0.76416,0.81928,0.42167,0.01106,0.00177428,0.00177428,0.00177428
116,563.876,0.73381,0.28564,0.00715,0.94451,0.93023,0.96958,0.80481,0.7851,0.42073,0.01063,0.0017723,0.0017723,0.0017723
117,568.523,0.71307,0.26924,0.007,0.94425,0.94574,0.97301,0.79855,0.78562,0.40586,0.01089,0.00177032,0.00177032,0.00177032
118,573.133,0.71152,0.25803,0.00742,0.93631,0.94574,0.97068,0.78424,0.86503,0.37699,0.01233,0.00176834,0.00176834,0.00176834
119,577.844,0.74392,0.26896,0.00685,0.93886,0.95349,0.97194,0.8029,0.81868,0.40951,0.01186,0.00176636,0.00176636,0.00176636
120,582.628,0.72322,0.25469,0.00708,0.92586,0.96808,0.96889,0.77397,0.92732,0.45497,0.01233,0.00176438,0.00176438,0.00176438
121,587.281,0.76682,0.2729,0.00801,0.92582,0.96747,0.95934,0.64848,1.31009,0.5686,0.01891,0.0017624,0.0017624,0.0017624
122,591.962,0.72527,0.27098,0.00678,0.95121,0.95349,0.97646,0.78784,0.88821,0.41089,0.0125,0.00176042,0.00176042,0.00176042
123,596.696,0.7152,0.27024,0.00673,0.96293,0.88372,0.97162,0.76171,0.8918,0.44454,0.01346,0.00175844,0.00175844,0.00175844
124,601.188,0.66883,0.24652,0.00678,0.94585,0.94789,0.97264,0.79822,0.89407,0.38745,0.01267,0.00175646,0.00175646,0.00175646
125,605.818,0.71152,0.27452,0.00743,0.96023,0.93586,0.97297,0.80774,0.77661,0.39657,0.01155,0.00175448,0.00175448,0.00175448
126,610.584,0.70859,0.26046,0.00699,0.95481,0.92248,0.96718,0.81217,0.83389,0.50582,0.01156,0.0017525,0.0017525,0.0017525
127,615.145,0.71751,0.26394,0.007,0.92307,0.9301,0.96775,0.78496,0.88892,0.55512,0.01347,0.00175052,0.00175052,0.00175052
128,619.581,0.73523,0.26575,0.00743,0.91782,0.95349,0.96729,0.77698,0.86836,0.47748,0.01332,0.00174854,0.00174854,0.00174854
129,624.062,0.74547,0.266,0.0076,0.94529,0.93798,0.96609,0.77337,0.96727,0.44822,0.01333,0.00174656,0.00174656,0.00174656
130,628.904,0.74449,0.27812,0.00742,0.91176,0.96124,0.96394,0.79866,0.84124,0.45117,0.01282,0.00174458,0.00174458,0.00174458
131,633.384,0.69579,0.25108,0.00647,0.98347,0.92231,0.96872,0.76639,0.9612,0.47953,0.01323,0.0017426,0.0017426,0.0017426
132,637.884,0.70249,0.26604,0.00664,0.96082,0.95054,0.97382,0.78412,0.82383,0.3975,0.01207,0.00174062,0.00174062,0.00174062
133,642.674,0.69885,0.26188,0.00656,0.95311,0.94549,0.96966,0.79606,0.81768,0.38732,0.01137,0.00173864,0.00173864,0.00173864
134,647.4,0.69473,0.25175,0.00678,0.91766,0.95035,0.97353,0.80228,0.81801,0.44241,0.01167,0.00173666,0.00173666,0.00173666
135,651.754,0.70455,0.26422,0.00697,0.96478,0.96124,0.97788,0.75748,0.96027,0.42963,0.01608,0.00173468,0.00173468,0.00173468
136,656.624,0.71345,0.25787,0.00718,0.95389,0.95349,0.97582,0.78355,0.82979,0.32828,0.01182,0.0017327,0.0017327,0.0017327
137,661.348,0.70811,0.26719,0.00687,0.96118,0.95969,0.98371,0.80362,0.85959,0.3406,0.01111,0.00173072,0.00173072,0.00173072
138,666.279,0.72319,0.27112,0.00719,0.90823,0.96124,0.97551,0.82309,0.71523,0.35158,0.01017,0.00172874,0.00172874,0.00172874
139,671.253,0.71776,0.26125,0.00703,0.95265,0.93584,0.9757,0.78772,0.79761,0.40081,0.01218,0.00172676,0.00172676,0.00172676
140,675.96,0.70676,0.25851,0.00709,0.9654,0.95349,0.98036,0.79511,0.89257,0.41226,0.01267,0.00172478,0.00172478,0.00172478
141,680.817,0.72121,0.26702,0.00729,0.95018,0.93023,0.96703,0.76997,0.89852,0.45129,0.01371,0.0017228,0.0017228,0.0017228
142,685.25,0.73709,0.27764,0.0074,0.99165,0.92031,0.97156,0.77006,0.91333,0.44274,0.01283,0.00172082,0.00172082,0.00172082
143,689.825,0.67857,0.25279,0.00662,0.96116,0.95912,0.9745,0.80071,0.80922,0.41352,0.01189,0.00171884,0.00171884,0.00171884
144,694.554,0.7137,0.27303,0.00719,0.93085,0.95349,0.95811,0.77052,0.87683,0.46951,0.01218,0.00171686,0.00171686,0.00171686
145,699.235,0.72324,0.278,0.00725,0.96574,0.96124,0.97398,0.79229,0.82463,0.45874,0.01251,0.00171488,0.00171488,0.00171488
146,703.874,0.68252,0.24657,0.0068,0.98178,0.94574,0.97279,0.80581,0.86508,0.47779,0.01186,0.0017129,0.0017129,0.0017129
147,708.53,0.71374,0.24781,0.00687,0.96847,0.95349,0.97298,0.79539,0.91059,0.45652,0.01197,0.00171092,0.00171092,0.00171092
148,713.153,0.68871,0.25233,0.00675,0.93468,0.96124,0.96865,0.79034,0.82365,0.47912,0.01238,0.00170894,0.00170894,0.00170894
149,717.849,0.672,0.25239,0.00639,0.91617,0.96124,0.96469,0.79365,0.80381,0.45874,0.01069,0.00170696,0.00170696,0.00170696
150,722.567,0.73177,0.26493,0.00718,0.95346,0.95299,0.97833,0.80561,0.80531,0.50364,0.01156,0.00170498,0.00170498,0.00170498
151,727.092,0.73253,0.26481,0.00719,0.93972,0.96679,0.96938,0.75613,0.8538,0.52699,0.01318,0.001703,0.001703,0.001703
152,731.947,0.74087,0.26949,0.00695,0.93823,0.94202,0.95346,0.77933,0.78042,0.55721,0.01265,0.00170102,0.00170102,0.00170102
153,736.408,0.70494,0.28009,0.00715,0.92868,0.93798,0.95689,0.77973,0.80572,0.53022,0.01205,0.00169904,0.00169904,0.00169904
154,740.938,0.67815,0.24501,0.00687,0.96919,0.97553,0.97778,0.78734,0.91166,0.53057,0.01307,0.00169706,0.00169706,0.00169706
155,745.776,0.67398,0.25903,0.00665,0.95148,0.95349,0.96943,0.78713,0.86171,0.51081,0.01152,0.00169508,0.00169508,0.00169508
156,750.585,0.67822,0.26413,0.00649,0.97257,0.90698,0.96615,0.77488,0.81819,0.44726,0.01224,0.0016931,0.0016931,0.0016931
157,755.242,0.69803,0.26764,0.0067,0.95926,0.91268,0.97853,0.7983,0.83399,0.39817,0.01225,0.00169112,0.00169112,0.00169112
158,759.778,0.70636,0.26685,0.00669,0.92457,0.95018,0.97828,0.80535,0.83121,0.45879,0.01181,0.00168914,0.00168914,0.00168914
159,764.488,0.71658,0.26186,0.00672,0.94267,0.94574,0.96768,0.80021,0.80715,0.53726,0.01205,0.00168716,0.00168716,0.00168716
160,769.335,0.72089,0.26426,0.00725,0.95184,0.94574,0.96463,0.80284,0.78619,0.51057,0.01149,0.00168518,0.00168518,0.00168518
161,773.921,0.72378,0.261,0.00716,0.93167,0.95128,0.9548,0.78306,0.83211,0.46917,0.01172,0.0016832,0.0016832,0.0016832
162,778.541,0.72603,0.26742,0.00781,0.91832,0.95349,0.9576,0.77644,0.87602,0.49299,0.01283,0.00168122,0.00168122,0.00168122
163,783.096,0.68572,0.2608,0.00691,0.95384,0.96118,0.97499,0.78262,0.90764,0.51389,0.01316,0.00167924,0.00167924,0.00167924
164,788.005,0.71835,0.24671,0.00712,0.95776,0.93023,0.96961,0.77937,0.88307,0.45941,0.01338,0.00167726,0.00167726,0.00167726
165,792.7,0.71223,0.28358,0.00707,0.96027,0.93693,0.95225,0.74711,0.90293,0.4635,0.01365,0.00167528,0.00167528,0.00167528
166,797.205,0.68239,0.2512,0.00687,0.90401,0.96124,0.95516,0.77578,0.82697,0.53235,0.01153,0.0016733,0.0016733,0.0016733
167,801.797,0.75876,0.2796,0.00726,0.98543,0.91473,0.96712,0.77356,0.91782,0.47124,0.01294,0.00167132,0.00167132,0.00167132
168,806.483,0.72002,0.26661,0.00696,0.95344,0.95242,0.9688,0.76038,0.91575,0.43029,0.0138,0.00166934,0.00166934,0.00166934
169,811.243,0.72276,0.25944,0.00711,0.95227,0.94574,0.97036,0.75805,0.95005,0.55819,0.01607,0.00166736,0.00166736,0.00166736
170,815.84,0.70144,0.25923,0.00711,0.95335,0.95064,0.97228,0.78143,0.89063,0.61241,0.01293,0.00166538,0.00166538,0.00166538
171,820.536,0.67466,0.25214,0.00676,0.96093,0.9532,0.97859,0.79431,0.91375,0.50812,0.01274,0.0016634,0.0016634,0.0016634
172,825.081,0.71429,0.25959,0.00679,0.93768,0.95349,0.97339,0.80034,0.85277,0.45014,0.01357,0.00166142,0.00166142,0.00166142
173,829.896,0.74604,0.25166,0.00794,0.92581,0.96736,0.9752,0.78092,0.84817,0.37372,0.01338,0.00165944,0.00165944,0.00165944
174,834.264,0.69511,0.2507,0.0071,0.9451,0.95349,0.97966,0.81265,0.79271,0.39768,0.01148,0.00165746,0.00165746,0.00165746
175,838.982,0.68625,0.24651,0.00695,0.96577,0.93023,0.97458,0.76741,0.94159,0.46489,0.01233,0.00165548,0.00165548,0.00165548
176,843.781,0.72818,0.25739,0.007,0.93904,0.95534,0.97267,0.80002,0.80855,0.46871,0.01185,0.0016535,0.0016535,0.0016535
177,848.419,0.6972,0.25534,0.00686,0.95804,0.93798,0.97689,0.80862,0.81282,0.46464,0.01282,0.00165152,0.00165152,0.00165152
178,853.045,0.67781,0.25379,0.00696,0.96975,0.92248,0.97136,0.7866,0.93801,0.53926,0.01262,0.00164954,0.00164954,0.00164954
179,857.656,0.6597,0.23121,0.00664,0.93937,0.96076,0.97316,0.78622,0.84096,0.50999,0.01233,0.00164756,0.00164756,0.00164756
180,862.169,0.70291,0.26342,0.00721,0.94496,0.96124,0.96856,0.78674,0.86676,0.51947,0.01308,0.00164558,0.00164558,0.00164558
181,866.625,0.73817,0.27977,0.00724,0.92438,0.95349,0.96602,0.80137,0.84105,0.57129,0.01236,0.0016436,0.0016436,0.0016436
182,871.522,0.72882,0.26152,0.00703,0.92219,0.96124,0.96845,0.77874,0.88398,0.48589,0.01206,0.00164162,0.00164162,0.00164162
183,876.047,0.7143,0.25466,0.00666,0.96739,0.95349,0.98074,0.79703,0.91024,0.3819,0.0119,0.00163964,0.00163964,0.00163964
184,880.846,0.70848,0.26237,0.00692,0.95904,0.96124,0.97463,0.7765,0.93376,0.39837,0.01366,0.00163766,0.00163766,0.00163766
185,885.734,0.68524,0.26393,0.00688,0.95122,0.93023,0.97834,0.7906,0.89713,0.44357,0.01421,0.00163568,0.00163568,0.00163568
186,890.3,0.66269,0.26779,0.00644,0.92401,0.96899,0.97551,0.80514,0.83072,0.4603,0.01289,0.0016337,0.0016337,0.0016337
