epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,3201.91,0.83255,0.28886,0.0101,0.96013,0.94574,0.97477,0.74825,1.03171,0.35862,0.01861,0.00164558,0.00164558,0.00164558
181,3219.53,0.8495,0.29723,0.01067,0.94838,0.94574,0.98072,0.76222,0.97461,0.36433,0.01708,0.0016436,0.0016436,0.0016436
182,3235.36,0.81137,0.28176,0.01012,0.93741,0.92881,0.972,0.75776,0.98515,0.43147,0.01921,0.00164162,0.00164162,0.00164162
183,3251.19,0.80939,0.27947,0.01018,0.97239,0.96124,0.97943,0.77476,0.95479,0.3498,0.01765,0.00163964,0.00163964,0.00163964
184,3267.66,0.8317,0.28084,0.01033,0.94588,0.94837,0.97939,0.75216,1.05023,0.36329,0.02102,0.00163766,0.00163766,0.00163766
185,3286.81,0.87938,0.31323,0.01146,0.97477,0.93798,0.97331,0.71226,1.08049,0.37429,0.01999,0.00163568,0.00163568,0.00163568
186,3304.97,0.78238,0.2823,0.01011,0.94522,0.96124,0.97304,0.73186,1.12667,0.48587,0.02378,0.0016337,0.0016337,0.0016337
187,3321.14,0.84081,0.3091,0.01172,0.96719,0.95349,0.97405,0.74935,1.02405,0.46566,0.01992,0.00163172,0.00163172,0.00163172
188,3338.63,0.86538,0.32029,0.01144,0.9607,0.94758,0.97144,0.75026,1.00288,0.46801,0.01844,0.00162974,0.00162974,0.00162974
189,3354.48,0.86494,0.30602,0.0112,0.93504,0.94574,0.96649,0.74122,1.0901,0.56926,0.022,0.00162776,0.00162776,0.00162776
190,3370,0.82483,0.30478,0.01133,0.93616,0.96899,0.97508,0.75007,1.0114,0.53216,0.01819,0.00162578,0.00162578,0.00162578
191,3385.56,0.84135,0.30056,0.01082,0.97376,0.92248,0.97619,0.70394,1.17709,0.49205,0.02354,0.0016238,0.0016238,0.0016238
192,3401.23,0.84378,0.30906,0.01087,0.92571,0.96596,0.97989,0.75146,1.01656,0.46279,0.01801,0.00162182,0.00162182,0.00162182
193,3416.94,0.80204,0.27748,0.00957,0.9621,0.90698,0.97497,0.74734,1.05841,0.40264,0.02047,0.00161984,0.00161984,0.00161984
194,3432.46,0.85183,0.31799,0.01071,0.96021,0.93538,0.97444,0.77324,1.00612,0.39763,0.01751,0.00161786,0.00161786,0.00161786
195,3447.99,0.83209,0.29846,0.01006,0.94183,0.95349,0.98469,0.76995,0.99565,0.39246,0.01749,0.00161588,0.00161588,0.00161588
196,3463.53,0.84823,0.30463,0.01122,0.96268,0.95349,0.98098,0.78075,0.95377,0.46036,0.01546,0.0016139,0.0016139,0.0016139
197,3478.9,0.7909,0.28384,0.00974,0.99302,0.93023,0.98867,0.76674,1.01778,0.35551,0.01633,0.00161192,0.00161192,0.00161192
198,3494.8,0.83176,0.30298,0.01109,0.95378,0.95985,0.98796,0.76226,0.99313,0.34747,0.01963,0.00160994,0.00160994,0.00160994
199,3510.3,0.79348,0.28256,0.00926,0.98385,0.94428,0.98655,0.76846,0.99234,0.36179,0.01898,0.00160796,0.00160796,0.00160796
200,3525.62,0.75778,0.27515,0.00931,0.96529,0.95349,0.97759,0.77338,0.98117,0.40221,0.01949,0.00160598,0.00160598,0.00160598
201,3541.14,0.79273,0.30664,0.01002,0.96744,0.93798,0.9699,0.77468,0.93525,0.36673,0.01711,0.001604,0.001604,0.001604
202,3556.67,0.79921,0.29276,0.01106,0.95345,0.95275,0.98376,0.76622,0.98494,0.38209,0.01851,0.00160202,0.00160202,0.00160202
203,3572.61,0.80237,0.30176,0.0103,0.93971,0.96667,0.97748,0.76442,0.96692,0.44284,0.01876,0.00160004,0.00160004,0.00160004
204,3587.99,0.7938,0.27748,0.00995,0.92335,0.96124,0.97117,0.73014,1.12203,0.42647,0.02385,0.00159806,0.00159806,0.00159806
205,3603.48,0.81539,0.29577,0.01073,0.93787,0.93798,0.97994,0.74833,1.03706,0.3727,0.0169,0.00159608,0.00159608,0.00159608
206,3619.19,0.86066,0.32266,0.01036,0.95164,0.91531,0.98348,0.75351,0.98943,0.36654,0.01828,0.0015941,0.0015941,0.0015941
207,3634.65,0.87008,0.30459,0.01088,0.97951,0.92248,0.96805,0.71876,1.1134,0.51265,0.01922,0.00159212,0.00159212,0.00159212
208,3650.33,0.87324,0.29981,0.011,0.96815,0.94264,0.9694,0.74116,1.0328,0.49306,0.02142,0.00159014,0.00159014,0.00159014
209,3665.74,0.81999,0.29525,0.01046,0.95811,0.93023,0.97256,0.76419,0.9309,0.49634,0.01732,0.00158816,0.00158816,0.00158816
210,3681.12,0.79699,0.29084,0.00946,0.92316,0.95349,0.97527,0.72941,1.07419,0.51752,0.02237,0.00158618,0.00158618,0.00158618
211,3696.98,0.77611,0.27871,0.00938,0.93786,0.93596,0.96948,0.77313,0.96586,0.52497,0.01765,0.0015842,0.0015842,0.0015842
212,3712.6,0.82563,0.28978,0.01061,0.92219,0.94574,0.97178,0.73258,1.12051,0.55859,0.02557,0.00158222,0.00158222,0.00158222
213,3728.14,0.78558,0.26784,0.01006,0.94106,0.93798,0.97245,0.7701,0.98039,0.48599,0.01721,0.00158024,0.00158024,0.00158024
214,3743.65,0.78287,0.28177,0.0093,0.95325,0.91473,0.97056,0.75713,1.03678,0.45133,0.01775,0.00157826,0.00157826,0.00157826
215,3759.11,0.77481,0.27564,0.00972,0.96839,0.94985,0.98334,0.78501,0.95476,0.36327,0.01889,0.00157628,0.00157628,0.00157628
216,3774.55,0.81099,0.29752,0.0099,0.92426,0.94598,0.96934,0.76792,0.97143,0.46228,0.01827,0.0015743,0.0015743,0.0015743
217,3790.08,0.81746,0.28207,0.00931,0.96035,0.94574,0.97661,0.77015,0.96419,0.47988,0.01634,0.00157232,0.00157232,0.00157232
218,3805.65,0.84919,0.32823,0.01029,0.93882,0.9517,0.97186,0.76917,0.96713,0.50338,0.01847,0.00157034,0.00157034,0.00157034
219,3821.23,0.84265,0.29563,0.01019,0.9598,0.89922,0.96595,0.74297,1.0557,0.49985,0.01921,0.00156836,0.00156836,0.00156836
220,3836.7,0.80562,0.27648,0.00954,0.94331,0.95349,0.96769,0.74614,1.1176,0.4778,0.01992,0.00156638,0.00156638,0.00156638
221,3852.17,0.79284,0.28739,0.00951,0.95104,0.93798,0.96686,0.76228,1.01557,0.37738,0.02,0.0015644,0.0015644,0.0015644
222,3867.72,0.80302,0.26879,0.00936,0.9374,0.92248,0.96325,0.75478,0.96591,0.42576,0.01939,0.00156242,0.00156242,0.00156242
223,3883.17,0.81895,0.28324,0.00955,0.93881,0.95156,0.96567,0.75356,0.99233,0.46011,0.01945,0.00156044,0.00156044,0.00156044
224,3898.6,0.81227,0.27556,0.01008,0.97668,0.92248,0.9715,0.73644,1.08027,0.55079,0.02057,0.00155846,0.00155846,0.00155846
225,3914.29,0.78659,0.28301,0.01013,0.91026,0.96124,0.97063,0.77355,0.99529,0.49476,0.01764,0.00155648,0.00155648,0.00155648
226,3929.57,0.7994,0.28287,0.00987,0.96766,0.92768,0.97261,0.74632,1.02204,0.43916,0.0186,0.0015545,0.0015545,0.0015545
227,3945.14,0.7706,0.26349,0.00977,0.96588,0.91473,0.96917,0.73149,1.01994,0.57979,0.02261,0.00155252,0.00155252,0.00155252
228,3960.53,0.80019,0.30148,0.01019,0.98004,0.93798,0.97613,0.76781,0.96498,0.48691,0.01716,0.00155054,0.00155054,0.00155054
229,3976.05,0.7993,0.28902,0.00971,0.96739,0.91993,0.97549,0.76848,1.01598,0.52656,0.02199,0.00154856,0.00154856,0.00154856
230,3991.54,0.83103,0.3011,0.00997,0.95216,0.92248,0.96872,0.75874,1.04724,0.51877,0.02082,0.00154658,0.00154658,0.00154658
231,4007.12,0.82406,0.29883,0.01042,0.95432,0.93798,0.96719,0.76195,1.0117,0.54273,0.02052,0.0015446,0.0015446,0.0015446
232,4022.53,0.84166,0.29564,0.01066,0.95188,0.93798,0.97015,0.74814,1.00861,0.52029,0.01784,0.00154262,0.00154262,0.00154262
233,4038.05,0.81065,0.28461,0.0098,0.94756,0.90698,0.96413,0.72058,1.11424,0.59063,0.02113,0.00154064,0.00154064,0.00154064
234,4053.53,0.78351,0.29041,0.00986,0.96775,0.93055,0.97304,0.76638,0.9784,0.50207,0.01664,0.00153866,0.00153866,0.00153866
235,4068.82,0.80254,0.27248,0.00938,0.9609,0.95249,0.97354,0.75921,0.94622,0.53445,0.01731,0.00153668,0.00153668,0.00153668
236,4084.95,0.80848,0.29155,0.00965,0.96323,0.94574,0.97445,0.76419,0.99064,0.429,0.01787,0.0015347,0.0015347,0.0015347
237,4100.45,0.82653,0.29536,0.01038,0.95871,0.94574,0.97508,0.75939,0.96243,0.47384,0.01703,0.00153272,0.00153272,0.00153272
238,4115.7,0.7826,0.28946,0.00947,0.93857,0.95349,0.97034,0.75731,1.01683,0.54252,0.01871,0.00153074,0.00153074,0.00153074
239,4131.17,0.77761,0.2819,0.01042,0.9583,0.94574,0.97248,0.77284,0.95928,0.42921,0.01657,0.00152876,0.00152876,0.00152876
240,4146.62,0.77361,0.2961,0.00976,0.96487,0.91473,0.97301,0.77557,0.95096,0.43677,0.01709,0.00152678,0.00152678,0.00152678
241,4162.34,0.82489,0.29945,0.01048,0.95337,0.95103,0.97499,0.77887,0.94899,0.40694,0.01727,0.0015248,0.0015248,0.0015248
242,4177.79,0.74674,0.27132,0.00933,0.94883,0.94574,0.97165,0.77594,0.95526,0.41334,0.01824,0.00152282,0.00152282,0.00152282
243,4193.39,0.75388,0.28322,0.00925,0.96013,0.93334,0.97213,0.76379,0.98883,0.43132,0.01867,0.00152084,0.00152084,0.00152084
244,4208.92,0.73794,0.26454,0.00933,0.96701,0.94574,0.97171,0.74927,1.01505,0.49626,0.01946,0.00151886,0.00151886,0.00151886
245,4224.57,0.81599,0.30377,0.01048,0.96451,0.92248,0.96634,0.77248,0.89524,0.53053,0.0173,0.00151688,0.00151688,0.00151688
246,4239.92,0.82324,0.30589,0.01036,0.95552,0.91473,0.96565,0.76348,0.96258,0.51185,0.01804,0.0015149,0.0015149,0.0015149
247,4255.71,0.78503,0.30535,0.00987,0.95827,0.92248,0.95292,0.74869,0.91834,0.54931,0.01681,0.00151292,0.00151292,0.00151292
248,4271.17,0.7918,0.27961,0.00906,0.96532,0.92248,0.95593,0.75615,0.92169,0.46337,0.01738,0.00151094,0.00151094,0.00151094
249,4286.8,0.79383,0.29591,0.01015,0.94758,0.93023,0.96562,0.76551,0.96192,0.43435,0.01775,0.00150896,0.00150896,0.00150896
250,4302.4,0.77942,0.2938,0.00965,0.93755,0.93105,0.97271,0.78074,0.88992,0.43674,0.01643,0.00150698,0.00150698,0.00150698
251,4317.95,0.76238,0.28651,0.00964,0.95269,0.93654,0.98066,0.77518,0.9585,0.43157,0.01836,0.001505,0.001505,0.001505
252,4334.54,0.75685,0.25438,0.0096,0.94509,0.95349,0.97505,0.78725,0.91385,0.38317,0.01529,0.00150302,0.00150302,0.00150302
253,4351.84,0.78235,0.29471,0.00968,0.95511,0.96124,0.97852,0.79327,0.93197,0.37126,0.01667,0.00150104,0.00150104,0.00150104
254,4367.99,0.75632,0.27974,0.00908,0.97405,0.93023,0.97816,0.76817,0.98519,0.39169,0.01867,0.00149906,0.00149906,0.00149906
255,4384.85,0.78447,0.28412,0.00976,0.93094,0.94053,0.9787,0.75356,1.02889,0.35886,0.02015,0.00149708,0.00149708,0.00149708
256,4401.24,0.76851,0.28497,0.00943,0.96696,0.95349,0.98863,0.77729,0.98026,0.32312,0.01819,0.0014951,0.0014951,0.0014951
257,4417.03,0.77417,0.27806,0.00868,0.96769,0.96124,0.98312,0.77463,0.96362,0.34615,0.01994,0.00149312,0.00149312,0.00149312
258,4433.02,0.77987,0.2701,0.00875,0.94474,0.96124,0.97566,0.76151,0.96064,0.37624,0.01899,0.00149114,0.00149114,0.00149114
259,4448.74,0.74407,0.25867,0.00893,0.94509,0.94574,0.97715,0.76136,0.96305,0.3803,0.01777,0.00148916,0.00148916,0.00148916
260,4464.75,0.78185,0.28752,0.00973,0.94296,0.96124,0.98274,0.76725,0.98187,0.41689,0.01817,0.00148718,0.00148718,0.00148718
261,4480.23,0.75615,0.28301,0.00987,0.95982,0.96124,0.97698,0.76911,0.94001,0.40412,0.01908,0.0014852,0.0014852,0.0014852
262,4495.75,0.75045,0.27286,0.00909,0.96771,0.92937,0.9618,0.75131,1.0349,0.45483,0.01914,0.00148322,0.00148322,0.00148322
263,4511.24,0.75709,0.26189,0.00981,0.96658,0.96124,0.97063,0.75565,0.96384,0.43532,0.01875,0.00148124,0.00148124,0.00148124
264,4526.84,0.77748,0.27114,0.00979,0.96049,0.94223,0.97579,0.76632,0.98992,0.502,0.01903,0.00147926,0.00147926,0.00147926
265,4542.59,0.79643,0.26574,0.00995,0.95768,0.94574,0.96225,0.779,0.93733,0.47953,0.01695,0.00147728,0.00147728,0.00147728
266,4557.85,0.75017,0.26232,0.00884,0.98317,0.92248,0.96226,0.78203,0.93876,0.43436,0.01688,0.0014753,0.0014753,0.0014753
267,4573.64,0.78493,0.26485,0.00925,0.95575,0.95349,0.97238,0.77692,0.93967,0.44611,0.01722,0.00147332,0.00147332,0.00147332
268,4589.02,0.76815,0.2716,0.00953,0.95346,0.95278,0.97167,0.74736,1.05803,0.48093,0.02215,0.00147134,0.00147134,0.00147134
269,4604.64,0.79902,0.26219,0.00926,0.92029,0.95349,0.96474,0.74092,0.99297,0.49857,0.01896,0.00146936,0.00146936,0.00146936
270,4620.22,0.74527,0.26683,0.00842,0.97594,0.94327,0.97162,0.75058,1.06858,0.53186,0.02167,0.00146738,0.00146738,0.00146738
271,4635.78,0.78565,0.29035,0.00869,0.9609,0.96124,0.97953,0.75095,1.09311,0.56662,0.01997,0.0014654,0.0014654,0.0014654
272,4651.21,0.78768,0.30364,0.00942,0.96051,0.94271,0.96868,0.76753,1.00904,0.48346,0.01788,0.00146342,0.00146342,0.00146342
273,4666.83,0.79087,0.28077,0.00924,0.95066,0.93798,0.9673,0.77095,0.96651,0.46432,0.01703,0.00146144,0.00146144,0.00146144
274,4682.13,0.76121,0.25014,0.00899,0.96697,0.95349,0.97809,0.77781,1.00814,0.38865,0.01835,0.00145946,0.00145946,0.00145946
275,4697.84,0.7647,0.25255,0.00973,0.97497,0.95349,0.98115,0.78618,0.9346,0.34372,0.0166,0.00145748,0.00145748,0.00145748
276,4713.21,0.77236,0.2842,0.00892,0.98162,0.93798,0.98096,0.78293,0.98848,0.32776,0.01655,0.0014555,0.0014555,0.0014555
277,4728.81,0.77493,0.29454,0.00938,0.98274,0.95349,0.9797,0.77042,1.03126,0.3423,0.01759,0.00145352,0.00145352,0.00145352
278,4744.53,0.78235,0.27204,0.00952,0.97494,0.96124,0.97755,0.7901,0.90293,0.42152,0.01565,0.00145154,0.00145154,0.00145154
279,4760.2,0.72778,0.27459,0.00871,0.96284,0.95349,0.97564,0.77715,0.94823,0.48027,0.01647,0.00144956,0.00144956,0.00144956
280,4775.84,0.71373,0.24778,0.00841,0.94458,0.92486,0.96854,0.75168,1.06212,0.52533,0.02083,0.00144758,0.00144758,0.00144758
281,4791.21,0.73701,0.25785,0.009,0.96074,0.94852,0.96978,0.7789,0.96881,0.50528,0.01761,0.0014456,0.0014456,0.0014456
282,4806.82,0.73968,0.25667,0.0088,0.96095,0.96899,0.97325,0.76207,1.02955,0.47674,0.01915,0.00144362,0.00144362,0.00144362
283,4822.37,0.74578,0.27135,0.00859,0.96671,0.96124,0.97404,0.78501,0.87843,0.47548,0.01513,0.00144164,0.00144164,0.00144164
284,4837.92,0.75382,0.27669,0.00926,0.95384,0.96105,0.9746,0.79872,0.89468,0.45863,0.01581,0.00143966,0.00143966,0.00143966
285,4853.2,0.78125,0.2847,0.01013,0.95397,0.96403,0.97044,0.78846,0.90683,0.45685,0.01587,0.00143768,0.00143768,0.00143768
286,4869.02,0.74785,0.25446,0.00834,0.96402,0.94574,0.97232,0.77932,0.98562,0.47914,0.01876,0.0014357,0.0014357,0.0014357
287,4884.58,0.79336,0.27629,0.0097,0.94675,0.96487,0.97346,0.77394,0.95176,0.45633,0.01698,0.00143372,0.00143372,0.00143372
288,4900.27,0.74299,0.25292,0.00848,0.93153,0.94574,0.97193,0.75127,1.03562,0.4349,0.01985,0.00143174,0.00143174,0.00143174
289,4915.61,0.75584,0.28837,0.00902,0.95865,0.95349,0.98033,0.78065,0.95679,0.38721,0.01517,0.00142976,0.00142976,0.00142976
290,4931.4,0.73499,0.25464,0.00973,0.96518,0.94574,0.98344,0.79296,0.89494,0.36433,0.01603,0.00142778,0.00142778,0.00142778
291,4946.92,0.74259,0.25292,0.00901,0.9637,0.94574,0.9708,0.78271,0.87794,0.45079,0.01625,0.0014258,0.0014258,0.0014258
292,4962.45,0.7585,0.26451,0.00928,0.95298,0.94266,0.96534,0.79167,0.84272,0.4401,0.016,0.00142382,0.00142382,0.00142382
293,4978.1,0.79777,0.28117,0.00961,0.96022,0.93558,0.96614,0.75326,1.05037,0.48548,0.01973,0.00142184,0.00142184,0.00142184
294,4993.88,0.76167,0.27459,0.00945,0.95708,0.94574,0.97123,0.77865,0.91348,0.42794,0.01721,0.00141986,0.00141986,0.00141986
295,5009.42,0.78199,0.28004,0.00925,0.95946,0.92248,0.96921,0.77015,0.93965,0.40719,0.01739,0.00141788,0.00141788,0.00141788
296,5024.96,0.7716,0.26481,0.00972,0.94505,0.96124,0.97512,0.75059,1.01884,0.3632,0.01789,0.0014159,0.0014159,0.0014159
297,5040.63,0.76894,0.24969,0.00954,0.95963,0.96899,0.98289,0.74208,1.0252,0.41393,0.02253,0.00141392,0.00141392,0.00141392
298,5056.33,0.75598,0.26567,0.00883,0.95168,0.96899,0.97955,0.77035,0.92033,0.44895,0.01841,0.00141194,0.00141194,0.00141194
299,5071.83,0.74677,0.27013,0.00964,0.94572,0.96899,0.98019,0.8011,0.86605,0.34184,0.01693,0.00140996,0.00140996,0.00140996
300,5087.38,0.76716,0.27072,0.00861,0.96082,0.95044,0.98219,0.78554,0.91173,0.39824,0.01916,0.00140798,0.00140798,0.00140798
301,5102.85,0.78238,0.28739,0.00917,0.94512,0.96124,0.97718,0.77311,0.97078,0.41756,0.02013,0.001406,0.001406,0.001406
302,5118.45,0.74784,0.27215,0.00883,0.97614,0.9513,0.96622,0.76484,0.93366,0.46353,0.01783,0.00140402,0.00140402,0.00140402
303,5133.84,0.75084,0.25216,0.00896,0.95946,0.95349,0.97598,0.80726,0.88793,0.39598,0.01672,0.00140204,0.00140204,0.00140204
304,5149.26,0.76617,0.27213,0.00892,0.96889,0.96581,0.98381,0.79833,0.9023,0.40015,0.01665,0.00140006,0.00140006,0.00140006
305,5164.87,0.7478,0.25058,0.00879,0.95187,0.93798,0.98026,0.80065,0.84018,0.39875,0.01543,0.00139808,0.00139808,0.00139808
306,5180.31,0.73976,0.26387,0.0091,0.95308,0.94485,0.96942,0.79342,0.85565,0.39101,0.01613,0.0013961,0.0013961,0.0013961
307,5195.83,0.80894,0.27028,0.01098,0.97577,0.93666,0.9733,0.73698,1.03359,0.42296,0.02187,0.00139412,0.00139412,0.00139412
308,5211.57,0.7545,0.2609,0.01005,0.97029,0.94574,0.9765,0.76943,0.90595,0.41761,0.01602,0.00139214,0.00139214,0.00139214
309,5226.91,0.73314,0.26817,0.0094,0.93767,0.93288,0.96001,0.74144,1.07037,0.4939,0.02476,0.00139016,0.00139016,0.00139016
310,5242.47,0.73968,0.27999,0.00917,0.95985,0.9266,0.96797,0.76077,0.97763,0.47282,0.01794,0.00138818,0.00138818,0.00138818
311,5258.03,0.74262,0.24491,0.00915,0.98398,0.95217,0.97943,0.7467,1.04817,0.47109,0.02226,0.0013862,0.0013862,0.0013862
312,5273.45,0.71441,0.25692,0.00805,0.96887,0.96515,0.97746,0.7666,0.96657,0.49861,0.01811,0.00138422,0.00138422,0.00138422
313,5289.19,0.75105,0.25615,0.00932,0.96722,0.94574,0.97687,0.77052,0.95637,0.5274,0.01848,0.00138224,0.00138224,0.00138224
314,5304.71,0.71921,0.25832,0.00836,0.95553,0.96124,0.97528,0.77707,0.90656,0.51022,0.01664,0.00138026,0.00138026,0.00138026
315,5320.24,0.75751,0.27457,0.00937,0.9385,0.94637,0.96612,0.72909,1.12254,0.50239,0.02343,0.00137828,0.00137828,0.00137828
316,5335.8,0.8162,0.29476,0.01008,0.95877,0.93798,0.97042,0.74141,1.02471,0.45363,0.02103,0.0013763,0.0013763,0.0013763
317,5351.23,0.77734,0.25212,0.00974,0.94326,0.95349,0.97551,0.76428,1.00349,0.46498,0.01901,0.00137432,0.00137432,0.00137432
318,5366.89,0.76115,0.27701,0.00873,0.93892,0.95337,0.97238,0.7729,0.94361,0.46683,0.01708,0.00137234,0.00137234,0.00137234
319,5382.18,0.71985,0.24615,0.00872,0.95381,0.96052,0.97708,0.78177,0.93475,0.49366,0.01757,0.00137036,0.00137036,0.00137036
320,5397.67,0.72505,0.2541,0.00887,0.96867,0.95861,0.98198,0.79448,0.93455,0.43809,0.01678,0.00136838,0.00136838,0.00136838
321,5413.08,0.71541,0.23535,0.00899,0.96658,0.95349,0.97702,0.77608,0.97196,0.45342,0.01785,0.0013664,0.0013664,0.0013664
322,5428.7,0.73926,0.25992,0.00832,0.98347,0.92246,0.97049,0.78015,0.90116,0.49846,0.01628,0.00136442,0.00136442,0.00136442
323,5444.2,0.73853,0.2723,0.00879,0.96058,0.94449,0.97376,0.78495,0.97387,0.47729,0.01953,0.00136244,0.00136244,0.00136244
324,5459.63,0.7395,0.26961,0.00906,0.95326,0.95349,0.97715,0.77787,0.96227,0.51412,0.01751,0.00136046,0.00136046,0.00136046
325,5475.33,0.71446,0.26052,0.00829,0.95944,0.96124,0.97744,0.76423,1.01272,0.47958,0.01785,0.00135848,0.00135848,0.00135848
326,5490.95,0.71973,0.27454,0.0096,0.96711,0.93023,0.97484,0.77009,0.96999,0.48458,0.0181,0.0013565,0.0013565,0.0013565
327,5506.71,0.76291,0.28068,0.00976,0.9609,0.95261,0.97628,0.77056,0.91371,0.50889,0.01608,0.00135452,0.00135452,0.00135452
328,5522.12,0.72386,0.2606,0.0088,0.96051,0.95349,0.97552,0.77274,0.93651,0.50889,0.01905,0.00135254,0.00135254,0.00135254
329,5537.89,0.76505,0.26519,0.00955,0.96824,0.94543,0.97427,0.76272,0.94314,0.5496,0.01929,0.00135056,0.00135056,0.00135056
330,5553.41,0.77254,0.27419,0.00946,0.98376,0.93944,0.9819,0.78365,0.8589,0.43166,0.01445,0.00134858,0.00134858,0.00134858
331,5568.91,0.72268,0.25955,0.00894,0.98024,0.93798,0.98157,0.79056,0.89948,0.4899,0.01553,0.0013466,0.0013466,0.0013466
332,5584.51,0.75284,0.27397,0.00932,0.96103,0.95591,0.98002,0.80421,0.83247,0.47429,0.0148,0.00134462,0.00134462,0.00134462
333,5599.75,0.7054,0.24825,0.00823,0.97493,0.95349,0.98155,0.80052,0.83645,0.42879,0.01524,0.00134264,0.00134264,0.00134264
334,5615.22,0.73443,0.27081,0.00915,0.96794,0.93626,0.97459,0.79936,0.85687,0.42541,0.01575,0.00134066,0.00134066,0.00134066
335,5630.79,0.71418,0.25231,0.00902,0.92235,0.94574,0.96828,0.78696,0.91026,0.4831,0.01578,0.00133868,0.00133868,0.00133868
336,5646.19,0.73664,0.26027,0.00906,0.97567,0.93247,0.98032,0.79306,0.94898,0.50738,0.01592,0.0013367,0.0013367,0.0013367
337,5661.89,0.76139,0.27022,0.00941,0.95123,0.96124,0.97808,0.78538,0.90664,0.54341,0.0159,0.00133472,0.00133472,0.00133472
338,5677.42,0.74794,0.27418,0.0093,0.9661,0.93798,0.97792,0.76347,1.09637,0.47361,0.02099,0.00133274,0.00133274,0.00133274
339,5692.79,0.77901,0.28017,0.00981,0.97591,0.94217,0.97874,0.77919,0.98832,0.40915,0.019,0.00133076,0.00133076,0.00133076
340,5708.32,0.74638,0.25789,0.00921,0.97604,0.94756,0.97773,0.78951,0.91791,0.38906,0.01757,0.00132878,0.00132878,0.00132878
341,5723.77,0.73278,0.25663,0.00901,0.96093,0.95341,0.98362,0.77757,0.9811,0.43812,0.01948,0.0013268,0.0013268,0.0013268
342,5739.5,0.72005,0.2431,0.00884,0.95976,0.9244,0.97805,0.79629,0.88121,0.44404,0.01586,0.00132482,0.00132482,0.00132482
343,5755.06,0.71923,0.25136,0.00848,0.96511,0.96124,0.98234,0.78631,0.91263,0.42347,0.0179,0.00132284,0.00132284,0.00132284
344,5770.63,0.732,0.23511,0.00807,0.96058,0.94439,0.96828,0.77662,0.95221,0.50826,0.01854,0.00132086,0.00132086,0.00132086
345,5786.03,0.7609,0.29212,0.00936,0.96589,0.96899,0.97701,0.80514,0.87521,0.45662,0.01581,0.00131888,0.00131888,0.00131888
346,5801.61,0.72712,0.27863,0.00911,0.95865,0.95349,0.97032,0.78427,0.85674,0.43373,0.01529,0.0013169,0.0013169,0.0013169
347,5817.15,0.72235,0.25074,0.00857,0.9781,0.93023,0.96323,0.78777,0.82934,0.45032,0.01557,0.00131492,0.00131492,0.00131492
348,5832.79,0.73414,0.25662,0.00843,0.95868,0.94574,0.97606,0.81273,0.79062,0.46623,0.01468,0.00131294,0.00131294,0.00131294
349,5848.34,0.74929,0.26177,0.00917,0.9681,0.94119,0.97381,0.78806,0.95107,0.49771,0.01904,0.00131096,0.00131096,0.00131096
350,5863.86,0.71601,0.24829,0.00903,0.96706,0.95349,0.97363,0.76869,0.92539,0.57283,0.01747,0.00130898,0.00130898,0.00130898
351,5879.24,0.69701,0.24073,0.00816,0.97496,0.94574,0.97321,0.78803,0.89645,0.50671,0.01708,0.001307,0.001307,0.001307
352,5894.66,0.74371,0.28254,0.00914,0.96301,0.95349,0.97393,0.78567,0.89154,0.52316,0.01697,0.00130502,0.00130502,0.00130502
353,5910.26,0.73837,0.26929,0.00904,0.96082,0.95061,0.97319,0.77333,0.93728,0.56123,0.01658,0.00130304,0.00130304,0.00130304
354,5925.71,0.73377,0.27491,0.00846,0.95372,0.9585,0.97216,0.75814,0.94641,0.55872,0.01737,0.00130106,0.00130106,0.00130106
355,5941.17,0.73786,0.27173,0.00888,0.98372,0.93684,0.97711,0.7894,0.85111,0.48844,0.01462,0.00129908,0.00129908,0.00129908
356,5956.65,0.71226,0.23649,0.00834,0.97574,0.95349,0.9778,0.79468,0.88221,0.52248,0.01557,0.0012971,0.0012971,0.0012971
357,5972.15,0.70066,0.26635,0.00848,0.97832,0.94574,0.97629,0.78362,0.89771,0.56344,0.01554,0.00129512,0.00129512,0.00129512
358,5987.57,0.73282,0.26452,0.0091,0.9746,0.94574,0.97487,0.76129,1.01015,0.53193,0.0182,0.00129314,0.00129314,0.00129314
359,6002.98,0.74914,0.28167,0.00848,0.99179,0.936,0.97475,0.77332,0.97763,0.54273,0.01687,0.00129116,0.00129116,0.00129116
360,6018.62,0.70676,0.2436,0.00866,0.98392,0.94857,0.97804,0.77386,0.97571,0.49093,0.0177,0.00128918,0.00128918,0.00128918
361,6034.2,0.67153,0.22599,0.0081,0.97597,0.94437,0.97782,0.79263,0.91957,0.45424,0.01595,0.0012872,0.0012872,0.0012872
362,6049.68,0.7025,0.25201,0.00815,0.9671,0.96124,0.96957,0.78143,0.91815,0.45603,0.01625,0.00128522,0.00128522,0.00128522
363,6065.39,0.69829,0.24677,0.00802,0.93925,0.95877,0.97259,0.78477,0.92301,0.51291,0.01684,0.00128324,0.00128324,0.00128324
364,6080.89,0.74761,0.26346,0.00869,0.9657,0.96899,0.97611,0.79247,0.92511,0.46971,0.01696,0.00128126,0.00128126,0.00128126
