epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,404.54,0.69207,0.33124,0.01162,0.9192,0.985,0.98457,0.81459,0.62711,0.2723,0.017,0.00125552,0.00125552,0.00125552
190,406.595,0.68703,0.32332,0.01141,0.97155,0.935,0.97511,0.80096,0.64432,0.28485,0.01577,0.00125156,0.00125156,0.00125156
191,408.681,0.68788,0.32057,0.01161,0.9548,0.9505,0.97944,0.82059,0.62403,0.26848,0.01564,0.0012476,0.0012476,0.0012476
192,410.717,0.70347,0.31478,0.01143,0.94513,0.86128,0.93611,0.77162,0.68208,0.31629,0.01812,0.00124364,0.00124364,0.00124364
193,412.73,0.69158,0.33965,0.01225,0.90688,0.96,0.9831,0.80843,0.63844,0.31535,0.01522,0.00123968,0.00123968,0.00123968
194,414.825,0.66094,0.31488,0.01034,0.96196,0.88516,0.96799,0.81257,0.63672,0.32572,0.01574,0.00123572,0.00123572,0.00123572
195,416.975,0.65374,0.30628,0.01057,0.91792,0.95063,0.97291,0.84245,0.5674,0.27294,0.01342,0.00123176,0.00123176,0.00123176
196,419.064,0.67167,0.3143,0.01103,0.95757,0.935,0.9789,0.79358,0.64436,0.31256,0.0183,0.0012278,0.0012278,0.0012278
197,421.142,0.68248,0.32196,0.01198,0.96649,0.92,0.97923,0.83383,0.52753,0.33892,0.01317,0.00122384,0.00122384,0.00122384
198,423.392,0.65091,0.30111,0.01108,0.96849,0.92198,0.98512,0.85018,0.57988,0.32193,0.0138,0.00121988,0.00121988,0.00121988
199,425.903,0.6138,0.28546,0.00991,0.98397,0.92092,0.9795,0.85277,0.51806,0.2865,0.01241,0.00121592,0.00121592,0.00121592
200,428.543,0.6279,0.29401,0.01063,0.94365,0.97,0.9865,0.83628,0.5683,0.26903,0.01367,0.00121196,0.00121196,0.00121196
201,430.86,0.66824,0.29821,0.01159,0.96958,0.95611,0.98483,0.79937,0.78129,0.3177,0.02301,0.001208,0.001208,0.001208
202,433.408,0.63851,0.28835,0.0111,0.93803,0.95,0.97869,0.78753,0.74162,0.33743,0.02396,0.00120404,0.00120404,0.00120404
203,435.501,0.64955,0.29758,0.01152,0.94232,0.925,0.97848,0.82004,0.58189,0.28982,0.01395,0.00120008,0.00120008,0.00120008
204,437.521,0.63731,0.32094,0.0103,0.95013,0.95266,0.97951,0.831,0.5628,0.25166,0.0126,0.00119612,0.00119612,0.00119612
205,439.56,0.62615,0.28046,0.01024,0.93237,0.96501,0.98194,0.84268,0.57991,0.26488,0.01209,0.00119216,0.00119216,0.00119216
206,441.718,0.61845,0.29936,0.00981,0.96471,0.95667,0.98045,0.83702,0.59954,0.26236,0.01385,0.0011882,0.0011882,0.0011882
207,443.731,0.61747,0.2804,0.01051,0.97907,0.93554,0.98572,0.82287,0.59264,0.25641,0.01211,0.00118424,0.00118424,0.00118424
208,445.811,0.63151,0.29107,0.01107,0.97191,0.925,0.98634,0.85553,0.51775,0.2419,0.01164,0.00118028,0.00118028,0.00118028
209,447.872,0.628,0.28459,0.01006,0.95993,0.95816,0.9879,0.8373,0.62352,0.28537,0.01544,0.00117632,0.00117632,0.00117632
210,450.001,0.62406,0.29223,0.0104,0.9546,0.94612,0.98389,0.83059,0.56285,0.24822,0.01206,0.00117236,0.00117236,0.00117236
211,451.999,0.61158,0.26464,0.0104,0.95644,0.98795,0.99206,0.83914,0.59431,0.22973,0.01378,0.0011684,0.0011684,0.0011684
212,454.087,0.63888,0.28804,0.01062,0.97033,0.98114,0.99217,0.87433,0.52295,0.20384,0.01122,0.00116444,0.00116444,0.00116444
213,456.227,0.64835,0.29591,0.01158,0.94932,0.93659,0.98424,0.81745,0.63195,0.323,0.01614,0.00116048,0.00116048,0.00116048
214,458.297,0.65292,0.31866,0.01109,0.91796,0.95104,0.97619,0.79849,0.61952,0.34794,0.01549,0.00115652,0.00115652,0.00115652
215,460.344,0.61636,0.28764,0.00966,0.92081,0.93019,0.96685,0.79418,0.61162,0.32804,0.0139,0.00115256,0.00115256,0.00115256
216,462.409,0.63611,0.30053,0.00974,0.95461,0.94636,0.98803,0.84251,0.53619,0.25806,0.01354,0.0011486,0.0011486,0.0011486
217,464.488,0.67245,0.29569,0.01042,0.94996,0.94912,0.98224,0.81418,0.56608,0.25589,0.01144,0.00114464,0.00114464,0.00114464
218,466.591,0.64892,0.29262,0.01014,0.94829,0.965,0.98566,0.81759,0.67935,0.27241,0.01537,0.00114068,0.00114068,0.00114068
219,468.923,0.60228,0.27373,0.00975,0.95861,0.945,0.97977,0.85055,0.54597,0.23725,0.0128,0.00113672,0.00113672,0.00113672
220,471.008,0.63281,0.29606,0.0101,0.95994,0.935,0.98423,0.84207,0.58629,0.27432,0.0148,0.00113276,0.00113276,0.00113276
221,473.334,0.63298,0.28799,0.01065,0.97944,0.95261,0.99173,0.8639,0.5472,0.25176,0.01158,0.0011288,0.0011288,0.0011288
222,475.735,0.60171,0.26586,0.00952,0.97499,0.97451,0.98988,0.8711,0.5175,0.21341,0.01119,0.00112484,0.00112484,0.00112484
223,478.119,0.60177,0.2733,0.00944,0.96805,0.93,0.97931,0.84129,0.58983,0.26187,0.01205,0.00112088,0.00112088,0.00112088
224,480.266,0.59648,0.29449,0.00948,0.96243,0.94,0.9799,0.85845,0.51852,0.24923,0.01128,0.00111692,0.00111692,0.00111692
225,482.277,0.60488,0.28808,0.00968,0.97512,0.935,0.98534,0.83941,0.58334,0.28219,0.01217,0.00111296,0.00111296,0.00111296
226,484.339,0.62139,0.30573,0.01013,0.96841,0.97,0.98936,0.87709,0.4832,0.22806,0.011,0.001109,0.001109,0.001109
227,486.388,0.60764,0.28182,0.0098,0.91811,0.97,0.97892,0.8213,0.58387,0.29807,0.01401,0.00110504,0.00110504,0.00110504
228,488.564,0.62723,0.28497,0.00995,0.91997,0.93,0.97371,0.83851,0.56553,0.29759,0.01437,0.00110108,0.00110108,0.00110108
229,490.581,0.59224,0.2781,0.00978,0.96885,0.93301,0.98551,0.84887,0.56849,0.28742,0.01496,0.00109712,0.00109712,0.00109712
230,492.635,0.6133,0.30047,0.01034,0.96803,0.9083,0.98093,0.87608,0.48482,0.24321,0.0109,0.00109316,0.00109316,0.00109316
231,494.655,0.61243,0.2907,0.00963,0.9841,0.935,0.98879,0.87784,0.51197,0.2452,0.01142,0.0010892,0.0010892,0.0010892
232,496.834,0.60036,0.28192,0.00959,0.94969,0.94378,0.98595,0.8692,0.47847,0.27675,0.01056,0.00108524,0.00108524,0.00108524
233,498.863,0.60047,0.27986,0.00985,0.95719,0.895,0.97895,0.83179,0.56728,0.30699,0.01391,0.00108128,0.00108128,0.00108128
234,500.952,0.59225,0.27584,0.00995,0.95375,0.95,0.98723,0.85895,0.52879,0.27956,0.0114,0.00107732,0.00107732,0.00107732
235,502.967,0.58756,0.25381,0.00956,0.94069,0.95168,0.97948,0.8487,0.52752,0.30104,0.01246,0.00107336,0.00107336,0.00107336
236,505.101,0.61912,0.29319,0.00995,0.96535,0.97,0.99153,0.8718,0.49095,0.23297,0.01,0.0010694,0.0010694,0.0010694
237,507.108,0.60716,0.26678,0.01028,0.96057,0.97434,0.98366,0.85019,0.57047,0.21354,0.01295,0.00106544,0.00106544,0.00106544
238,509.188,0.5868,0.27278,0.00981,0.96955,0.95537,0.98849,0.85971,0.54566,0.23286,0.01178,0.00106148,0.00106148,0.00106148
239,511.282,0.56348,0.26334,0.0091,0.94586,0.96097,0.9843,0.85362,0.56715,0.24806,0.01274,0.00105752,0.00105752,0.00105752
240,513.563,0.60768,0.27387,0.01026,0.95534,0.97,0.99083,0.83634,0.64,0.25615,0.01685,0.00105356,0.00105356,0.00105356
241,515.649,0.62732,0.2642,0.01091,0.965,0.965,0.99161,0.83779,0.62149,0.24234,0.0163,0.0010496,0.0010496,0.0010496
242,517.916,0.60862,0.27583,0.01014,0.97958,0.95922,0.99215,0.8242,0.64937,0.22198,0.0178,0.00104564,0.00104564,0.00104564
243,520.103,0.58977,0.25868,0.01009,0.94647,0.9724,0.99066,0.86423,0.51177,0.2078,0.01239,0.00104168,0.00104168,0.00104168
244,522.558,0.63211,0.31043,0.01046,0.96218,0.935,0.97942,0.84494,0.54712,0.23101,0.01174,0.00103772,0.00103772,0.00103772
245,524.633,0.5978,0.2615,0.00969,0.95018,0.95364,0.98581,0.81862,0.59716,0.23923,0.01131,0.00103376,0.00103376,0.00103376
246,526.692,0.62632,0.27284,0.0105,0.98229,0.935,0.98845,0.85052,0.55275,0.24144,0.0121,0.0010298,0.0010298,0.0010298
247,528.694,0.58747,0.26384,0.00968,0.95485,0.95176,0.98741,0.8545,0.5492,0.2497,0.01238,0.00102584,0.00102584,0.00102584
248,530.812,0.56413,0.26137,0.00913,0.97932,0.94735,0.98943,0.86516,0.53575,0.22775,0.01096,0.00102188,0.00102188,0.00102188
249,532.837,0.56055,0.27062,0.00987,0.96852,0.92306,0.98092,0.84801,0.56435,0.23114,0.01271,0.00101792,0.00101792,0.00101792
250,534.913,0.55244,0.25742,0.00866,0.98428,0.9391,0.99017,0.86182,0.51034,0.21342,0.0112,0.00101396,0.00101396,0.00101396
251,536.936,0.58077,0.25995,0.0091,0.97109,0.94,0.98705,0.85321,0.49999,0.23034,0.01129,0.00101,0.00101,0.00101
252,539.093,0.57044,0.27006,0.00911,0.95118,0.935,0.98611,0.87285,0.48979,0.23625,0.01091,0.00100604,0.00100604,0.00100604
253,541.113,0.54413,0.26056,0.00848,0.97482,0.96796,0.9921,0.86194,0.54961,0.21774,0.01146,0.00100208,0.00100208,0.00100208
254,543.152,0.58317,0.25557,0.00825,0.9702,0.97673,0.9927,0.86501,0.51413,0.21706,0.0118,0.00099812,0.00099812,0.00099812
255,545.168,0.52827,0.26324,0.00845,0.97558,0.915,0.98605,0.83305,0.57498,0.25119,0.01419,0.00099416,0.00099416,0.00099416
256,547.343,0.56224,0.25625,0.00906,0.96637,0.92,0.98412,0.82877,0.64618,0.24887,0.01564,0.0009902,0.0009902,0.0009902
257,549.361,0.5459,0.25935,0.00846,0.95787,0.96,0.9889,0.85367,0.50226,0.21825,0.01146,0.00098624,0.00098624,0.00098624
258,551.401,0.56421,0.25981,0.00913,0.95007,0.95146,0.98634,0.82663,0.62832,0.28411,0.01264,0.00098228,0.00098228,0.00098228
259,553.508,0.63975,0.2886,0.01027,0.93209,0.96082,0.98547,0.86554,0.49414,0.23167,0.01104,0.00097832,0.00097832,0.00097832
260,555.559,0.60312,0.28166,0.01024,0.91879,0.93,0.98261,0.84482,0.56508,0.27538,0.01235,0.00097436,0.00097436,0.00097436
261,557.58,0.55454,0.25967,0.00831,0.87288,0.95,0.95868,0.83064,0.48893,0.28151,0.0108,0.0009704,0.0009704,0.0009704
262,559.698,0.56323,0.25693,0.00876,0.97689,0.945,0.98856,0.81211,0.57309,0.25041,0.01423,0.00096644,0.00096644,0.00096644
263,561.873,0.54729,0.24933,0.00915,0.98503,0.98734,0.99451,0.87648,0.48513,0.18663,0.01092,0.00096248,0.00096248,0.00096248
264,564.057,0.5345,0.24462,0.00855,0.96506,0.96685,0.99186,0.84777,0.555,0.21644,0.01188,0.00095852,0.00095852,0.00095852
265,566.35,0.57332,0.26544,0.00936,0.98439,0.94595,0.99237,0.87593,0.53552,0.2123,0.01098,0.00095456,0.00095456,0.00095456
266,568.65,0.57558,0.25315,0.00907,0.97344,0.975,0.99075,0.86885,0.55537,0.21063,0.01155,0.0009506,0.0009506,0.0009506
267,570.737,0.56251,0.26428,0.00942,0.96493,0.95,0.98936,0.85206,0.53798,0.22071,0.01166,0.00094664,0.00094664,0.00094664
268,572.857,0.58097,0.26251,0.00937,0.96414,0.975,0.99051,0.8531,0.54635,0.23776,0.01335,0.00094268,0.00094268,0.00094268
269,575.197,0.56227,0.2686,0.00861,0.96895,0.93612,0.98855,0.86362,0.47624,0.21982,0.01057,0.00093872,0.00093872,0.00093872
270,577.335,0.56499,0.25881,0.00892,0.92023,0.9806,0.98338,0.85574,0.5197,0.20723,0.01112,0.00093476,0.00093476,0.00093476
271,579.345,0.5254,0.24916,0.00851,0.9399,0.93836,0.98707,0.8697,0.50669,0.2137,0.01129,0.0009308,0.0009308,0.0009308
272,581.418,0.54004,0.24689,0.00799,0.97028,0.97955,0.9923,0.88373,0.512,0.19699,0.01093,0.00092684,0.00092684,0.00092684
273,583.497,0.54527,0.2448,0.00804,0.98098,0.965,0.99248,0.89422,0.47579,0.17846,0.01015,0.00092288,0.00092288,0.00092288
274,585.715,0.53811,0.26793,0.00849,0.95445,0.98,0.98915,0.86806,0.51311,0.18388,0.01142,0.00091892,0.00091892,0.00091892
275,587.748,0.55186,0.24934,0.00884,0.95144,0.97963,0.99219,0.87114,0.5299,0.19364,0.01212,0.00091496,0.00091496,0.00091496
276,589.834,0.57581,0.25323,0.00884,0.97989,0.9744,0.99102,0.87729,0.52609,0.20401,0.01134,0.000911,0.000911,0.000911
277,591.851,0.5161,0.23373,0.00837,0.95608,0.97966,0.99081,0.87788,0.51935,0.21983,0.01157,0.00090704,0.00090704,0.00090704
278,593.991,0.53996,0.25462,0.00805,0.97509,0.97845,0.99312,0.88957,0.49799,0.20391,0.01035,0.00090308,0.00090308,0.00090308
279,596.026,0.53179,0.24484,0.00846,0.98883,0.98,0.99247,0.87629,0.48799,0.17152,0.01088,0.00089912,0.00089912,0.00089912
280,598.139,0.52368,0.25026,0.00817,0.95627,0.98408,0.99217,0.87382,0.51259,0.20895,0.0125,0.00089516,0.00089516,0.00089516
281,600.164,0.55243,0.252,0.00899,0.97468,0.96235,0.99065,0.84799,0.60184,0.24008,0.01478,0.0008912,0.0008912,0.0008912
282,602.333,0.5509,0.24676,0.00882,0.95663,0.955,0.98806,0.88191,0.52309,0.24892,0.01109,0.00088724,0.00088724,0.00088724
283,604.365,0.56734,0.28967,0.00883,0.98469,0.96451,0.99029,0.87672,0.51087,0.20816,0.01114,0.00088328,0.00088328,0.00088328
284,606.65,0.53048,0.24322,0.00846,0.96947,0.9527,0.97814,0.8625,0.50817,0.21735,0.00977,0.00087932,0.00087932,0.00087932
285,608.849,0.5648,0.25673,0.00899,0.95854,0.97,0.9883,0.87362,0.51687,0.22927,0.01142,0.00087536,0.00087536,0.00087536
286,610.957,0.5512,0.23778,0.00848,0.94595,0.96261,0.98787,0.86836,0.50747,0.2221,0.01159,0.0008714,0.0008714,0.0008714
287,613.246,0.54302,0.25803,0.00805,0.93726,0.97104,0.98287,0.85556,0.52893,0.24397,0.01114,0.00086744,0.00086744,0.00086744
288,615.632,0.53161,0.2472,0.00837,0.95131,0.975,0.98955,0.86168,0.51279,0.21743,0.01168,0.00086348,0.00086348,0.00086348
289,618.193,0.54655,0.26606,0.00789,0.94637,0.97,0.98773,0.84946,0.56259,0.25361,0.01248,0.00085952,0.00085952,0.00085952
290,620.217,0.50199,0.24262,0.00778,0.95114,0.97336,0.99091,0.86424,0.5337,0.23541,0.01137,0.00085556,0.00085556,0.00085556
291,622.234,0.51885,0.22979,0.00765,0.94538,0.965,0.99002,0.86707,0.50742,0.21868,0.01074,0.0008516,0.0008516,0.0008516
292,624.321,0.51304,0.23586,0.00767,0.93754,0.97569,0.9897,0.88039,0.4726,0.23036,0.01009,0.00084764,0.00084764,0.00084764
293,626.396,0.55328,0.23532,0.00809,0.96002,0.97,0.99067,0.87664,0.47595,0.21905,0.0098,0.00084368,0.00084368,0.00084368
294,628.463,0.53889,0.25129,0.00822,0.98036,0.945,0.98944,0.85264,0.53367,0.25524,0.01051,0.00083972,0.00083972,0.00083972
295,630.485,0.54365,0.24717,0.00805,0.93324,0.98,0.98795,0.86701,0.50095,0.25237,0.01034,0.00083576,0.00083576,0.00083576
296,632.53,0.54842,0.23533,0.0085,0.97932,0.9471,0.99026,0.8544,0.53755,0.23513,0.01262,0.0008318,0.0008318,0.0008318
297,634.652,0.53933,0.22137,0.00857,0.95011,0.98,0.99098,0.88407,0.46869,0.2068,0.01023,0.00082784,0.00082784,0.00082784
298,636.731,0.52688,0.24764,0.00783,0.96509,0.96765,0.99094,0.8874,0.48183,0.20117,0.01136,0.00082388,0.00082388,0.00082388
299,638.749,0.54152,0.25063,0.00915,0.94243,0.99,0.99093,0.87401,0.48481,0.1954,0.01166,0.00081992,0.00081992,0.00081992
300,640.796,0.52014,0.23684,0.0084,0.9559,0.98,0.98448,0.85362,0.47878,0.22032,0.01038,0.00081596,0.00081596,0.00081596
301,642.882,0.544,0.24789,0.00832,0.95325,0.91768,0.98187,0.86022,0.48482,0.2432,0.01112,0.000812,0.000812,0.000812
302,644.954,0.53551,0.24708,0.00811,0.96357,0.98,0.9917,0.88327,0.48108,0.19111,0.01046,0.00080804,0.00080804,0.00080804
303,646.983,0.51692,0.23528,0.00793,0.94109,0.95851,0.98597,0.87483,0.49909,0.2067,0.01073,0.00080408,0.00080408,0.00080408
304,649.048,0.51114,0.24509,0.00787,0.96744,0.965,0.99085,0.86859,0.51663,0.19879,0.01059,0.00080012,0.00080012,0.00080012
305,651.12,0.52928,0.24655,0.00804,0.9742,0.9439,0.99058,0.88218,0.47102,0.19991,0.01041,0.00079616,0.00079616,0.00079616
306,653.18,0.51474,0.24504,0.00793,0.95998,0.95958,0.98978,0.86313,0.49733,0.22301,0.01091,0.0007922,0.0007922,0.0007922
307,655.438,0.51048,0.23605,0.00815,0.97815,0.975,0.99198,0.85276,0.53461,0.20461,0.01151,0.00078824,0.00078824,0.00078824
308,657.672,0.49158,0.22366,0.00723,0.96525,0.97227,0.99301,0.86497,0.48861,0.20546,0.01112,0.00078428,0.00078428,0.00078428
309,660.006,0.51909,0.24807,0.00768,0.97472,0.97,0.99287,0.88862,0.465,0.21553,0.01077,0.00078032,0.00078032,0.00078032
310,662.287,0.53857,0.25378,0.00842,0.95016,0.99,0.9915,0.88372,0.48239,0.1941,0.01017,0.00077636,0.00077636,0.00077636
311,664.304,0.49859,0.22736,0.00764,0.97955,0.95778,0.99181,0.89173,0.50038,0.18744,0.01087,0.0007724,0.0007724,0.0007724
312,666.917,0.50413,0.23344,0.00735,0.94607,0.99,0.98826,0.88502,0.47901,0.18392,0.01038,0.00076844,0.00076844,0.00076844
313,668.937,0.49571,0.22857,0.00745,0.95566,0.96996,0.98604,0.87855,0.48729,0.19846,0.01023,0.00076448,0.00076448,0.00076448
314,670.984,0.49362,0.23426,0.00731,0.95117,0.97392,0.98109,0.87166,0.49975,0.21047,0.01034,0.00076052,0.00076052,0.00076052
315,673.096,0.51482,0.22499,0.00804,0.96443,0.975,0.99163,0.87668,0.50636,0.20849,0.0102,0.00075656,0.00075656,0.00075656
316,675.175,0.52532,0.23061,0.00839,0.9766,0.98,0.99381,0.88533,0.45044,0.1658,0.00987,0.0007526,0.0007526,0.0007526
317,677.164,0.52224,0.23918,0.00775,0.9335,0.98271,0.98903,0.87047,0.49708,0.20315,0.01108,0.00074864,0.00074864,0.00074864
318,679.222,0.50811,0.21926,0.008,0.96014,0.96359,0.99116,0.87694,0.47917,0.19658,0.0109,0.00074468,0.00074468,0.00074468
319,681.304,0.53129,0.22888,0.00827,0.95374,0.98,0.99125,0.8851,0.45936,0.19224,0.01057,0.00074072,0.00074072,0.00074072
320,683.376,0.50786,0.22572,0.00779,0.9794,0.96,0.99266,0.862,0.51382,0.19543,0.01247,0.00073676,0.00073676,0.00073676
321,685.419,0.52143,0.22907,0.00853,0.92346,0.96522,0.98146,0.85715,0.47344,0.1973,0.01096,0.0007328,0.0007328,0.0007328
322,687.483,0.50386,0.23487,0.00787,0.97362,0.95,0.98947,0.84464,0.53375,0.22355,0.01141,0.00072884,0.00072884,0.00072884
323,689.61,0.49947,0.23684,0.00761,0.96741,0.965,0.99039,0.87053,0.49007,0.19062,0.01112,0.00072488,0.00072488,0.00072488
324,691.674,0.49592,0.21866,0.00752,0.92965,0.99111,0.98668,0.85796,0.52753,0.22599,0.0119,0.00072092,0.00072092,0.00072092
325,693.75,0.49106,0.23482,0.00744,0.93293,0.97,0.98523,0.86142,0.49056,0.24794,0.01086,0.00071696,0.00071696,0.00071696
326,695.791,0.53123,0.23449,0.00787,0.93206,0.96039,0.98704,0.86401,0.48714,0.2745,0.0107,0.000713,0.000713,0.000713
327,697.867,0.47757,0.21181,0.00723,0.96003,0.96073,0.99005,0.85699,0.51741,0.23793,0.01134,0.00070904,0.00070904,0.00070904
328,699.932,0.48996,0.21922,0.00733,0.97041,0.98395,0.99229,0.87997,0.51131,0.20166,0.01108,0.00070508,0.00070508,0.00070508
329,702.234,0.48559,0.21471,0.00745,0.97019,0.9763,0.99236,0.8861,0.46996,0.20708,0.01105,0.00070112,0.00070112,0.00070112
330,704.4,0.51369,0.22935,0.00738,0.97392,0.93346,0.98896,0.86452,0.51547,0.23744,0.01144,0.00069716,0.00069716,0.00069716
331,706.681,0.48211,0.21872,0.00731,0.93117,0.94695,0.98364,0.84612,0.50108,0.28596,0.0113,0.0006932,0.0006932,0.0006932
332,708.952,0.5007,0.21955,0.00756,0.96059,0.96,0.99013,0.86027,0.56363,0.25414,0.01323,0.00068924,0.00068924,0.00068924
333,710.957,0.49344,0.21888,0.00718,0.96744,0.975,0.99134,0.87035,0.50979,0.21928,0.01233,0.00068528,0.00068528,0.00068528
334,713.141,0.51745,0.23457,0.00805,0.96423,0.9435,0.98876,0.85807,0.5682,0.27063,0.01495,0.00068132,0.00068132,0.00068132
335,715.195,0.52598,0.23677,0.00835,0.93138,0.95018,0.98469,0.85491,0.5694,0.24706,0.01566,0.00067736,0.00067736,0.00067736
336,717.247,0.50345,0.23356,0.00708,0.9281,0.98,0.98333,0.84722,0.55292,0.25152,0.01263,0.0006734,0.0006734,0.0006734
337,719.268,0.51155,0.22529,0.00807,0.9412,0.97,0.97748,0.84499,0.51191,0.24549,0.01161,0.00066944,0.00066944,0.00066944
338,721.375,0.50844,0.23098,0.00809,0.91832,0.95565,0.9743,0.82842,0.59289,0.27156,0.01533,0.00066548,0.00066548,0.00066548
339,723.369,0.51616,0.23287,0.00759,0.93201,0.95952,0.98667,0.86466,0.53485,0.23433,0.01248,0.00066152,0.00066152,0.00066152
340,725.464,0.48081,0.2403,0.00738,0.97988,0.97394,0.99255,0.87292,0.50917,0.19639,0.01093,0.00065756,0.00065756,0.00065756
341,727.475,0.50688,0.22765,0.00789,0.96758,0.965,0.99064,0.85599,0.55455,0.2071,0.01298,0.0006536,0.0006536,0.0006536
342,729.6,0.50552,0.21617,0.00777,0.95509,0.95709,0.98699,0.84876,0.5562,0.24575,0.0128,0.00064964,0.00064964,0.00064964
343,731.615,0.49708,0.24308,0.00732,0.97507,0.97774,0.9929,0.86667,0.51366,0.20824,0.01139,0.00064568,0.00064568,0.00064568
344,733.646,0.50133,0.234,0.00778,0.97952,0.95634,0.99157,0.8725,0.4949,0.21767,0.0115,0.00064172,0.00064172,0.00064172
345,735.734,0.49878,0.21927,0.00755,0.95572,0.97121,0.99014,0.86745,0.48937,0.23076,0.01097,0.00063776,0.00063776,0.00063776
346,737.814,0.52044,0.23399,0.00798,0.94626,0.96855,0.98653,0.85511,0.53024,0.24894,0.01084,0.0006338,0.0006338,0.0006338
347,739.839,0.50507,0.22427,0.00762,0.94191,0.97281,0.98837,0.86405,0.50247,0.23578,0.01158,0.00062984,0.00062984,0.00062984
348,741.885,0.48629,0.22988,0.00738,0.95108,0.98,0.98856,0.88138,0.45962,0.23101,0.01021,0.00062588,0.00062588,0.00062588
349,743.968,0.53797,0.22196,0.00851,0.94119,0.96017,0.98729,0.85389,0.50854,0.26396,0.01169,0.00062192,0.00062192,0.00062192
350,746.058,0.51055,0.22716,0.00803,0.94722,0.955,0.98866,0.86435,0.5191,0.24408,0.01199,0.00061796,0.00061796,0.00061796
351,748.061,0.50074,0.22958,0.00781,0.94162,0.96768,0.98531,0.86821,0.51438,0.26119,0.01186,0.000614,0.000614,0.000614
352,750.162,0.51361,0.22942,0.00795,0.94173,0.99,0.99109,0.87785,0.48436,0.19081,0.01157,0.00061004,0.00061004,0.00061004
353,752.226,0.50582,0.22507,0.00839,0.94619,0.9671,0.98965,0.87144,0.48875,0.22686,0.01173,0.00060608,0.00060608,0.00060608
354,754.309,0.49634,0.23056,0.00737,0.94537,0.95,0.9872,0.86624,0.50773,0.26676,0.01182,0.00060212,0.00060212,0.00060212
355,756.42,0.51824,0.23565,0.00754,0.94698,0.98245,0.99115,0.86533,0.50043,0.22544,0.01105,0.00059816,0.00059816,0.00059816
356,758.531,0.49509,0.21883,0.00745,0.94857,0.965,0.99016,0.87408,0.46008,0.21595,0.01007,0.0005942,0.0005942,0.0005942
357,760.763,0.48985,0.23031,0.00715,0.94483,0.98,0.98993,0.86689,0.50286,0.21998,0.0113,0.00059024,0.00059024,0.00059024
358,763.005,0.48851,0.22088,0.00708,0.97506,0.97726,0.99313,0.88678,0.47155,0.18281,0.00993,0.00058628,0.00058628,0.00058628
359,765.176,0.4816,0.21285,0.00699,0.95647,0.98868,0.99229,0.8858,0.47141,0.20919,0.01034,0.00058232,0.00058232,0.00058232
360,767.445,0.44225,0.20398,0.00648,0.9695,0.95356,0.98767,0.87263,0.49514,0.25099,0.01053,0.00057836,0.00057836,0.00057836
361,769.532,0.47165,0.20571,0.0065,0.96288,0.98,0.99168,0.8811,0.48002,0.20943,0.01085,0.0005744,0.0005744,0.0005744
362,771.603,0.4809,0.22114,0.00701,0.95523,0.96006,0.98866,0.87698,0.47789,0.22188,0.01114,0.00057044,0.00057044,0.00057044
363,773.634,0.46796,0.22698,0.0072,0.95136,0.97801,0.99081,0.88053,0.48596,0.19927,0.01032,0.00056648,0.00056648,0.00056648
364,775.779,0.45881,0.21373,0.00727,0.965,0.96512,0.99021,0.88677,0.46555,0.22097,0.00949,0.00056252,0.00056252,0.00056252
365,777.807,0.47269,0.21568,0.00712,0.97494,0.97276,0.99188,0.88251,0.49591,0.21837,0.01098,0.00055856,0.00055856,0.00055856
366,779.845,0.45622,0.22744,0.00697,0.95864,0.98,0.99117,0.87247,0.51977,0.2344,0.01196,0.0005546,0.0005546,0.0005546
367,781.853,0.47607,0.21376,0.00688,0.93468,0.98,0.99041,0.87394,0.48239,0.24302,0.01028,0.00055064,0.00055064,0.00055064
368,783.998,0.45542,0.21928,0.00668,0.9815,0.945,0.99026,0.88263,0.47932,0.21759,0.01073,0.00054668,0.00054668,0.00054668
369,786.026,0.47811,0.21628,0.00712,0.95566,0.96981,0.99163,0.88612,0.45493,0.20301,0.00968,0.00054272,0.00054272,0.00054272
370,788.081,0.47508,0.2125,0.00742,0.9657,0.98542,0.99303,0.88922,0.47478,0.18599,0.01063,0.00053876,0.00053876,0.00053876
371,790.149,0.5078,0.22311,0.00812,0.96058,0.98,0.99165,0.88598,0.48307,0.21797,0.0098,0.0005348,0.0005348,0.0005348
372,792.271,0.48274,0.20345,0.00737,0.96084,0.985,0.99113,0.88674,0.48085,0.19769,0.0095,0.00053084,0.00053084,0.00053084
373,794.294,0.46371,0.19956,0.00675,0.95584,0.97405,0.98922,0.88985,0.44885,0.19531,0.00921,0.00052688,0.00052688,0.00052688
