epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,429.147,0.94104,0.35379,0.00939,0.91875,0.96124,0.97745,0.72197,1.0978,0.4426,0.01632,0.00160004,0.00160004,0.00160004
103,433.309,0.95804,0.37074,0.00915,0.94348,0.90576,0.97275,0.755,1.03877,0.44736,0.01405,0.00159608,0.00159608,0.00159608
104,437.308,0.95332,0.36708,0.00933,0.96008,0.92248,0.97614,0.72564,1.16642,0.42084,0.01646,0.00159212,0.00159212,0.00159212
105,441.459,0.90633,0.34514,0.00874,0.93297,0.91473,0.97009,0.74963,1.02163,0.41899,0.01554,0.00158816,0.00158816,0.00158816
106,445.473,0.87488,0.35629,0.0084,0.91634,0.93406,0.97298,0.6925,1.19495,0.46338,0.01473,0.0015842,0.0015842,0.0015842
107,449.771,0.93885,0.35183,0.00839,0.93045,0.9334,0.9786,0.7523,1.02074,0.43241,0.01406,0.00158024,0.00158024,0.00158024
108,453.819,0.92919,0.33682,0.00883,0.94647,0.94574,0.9741,0.73694,1.0261,0.438,0.01455,0.00157628,0.00157628,0.00157628
109,457.65,0.92756,0.36141,0.00883,0.91567,0.96124,0.97897,0.72212,1.02887,0.41919,0.01376,0.00157232,0.00157232,0.00157232
110,461.407,0.94142,0.36138,0.00895,0.92386,0.93023,0.97616,0.76696,0.91284,0.50484,0.01249,0.00156836,0.00156836,0.00156836
111,465.409,0.88132,0.3544,0.00846,0.8725,0.91473,0.96739,0.74118,1.06267,0.53297,0.01285,0.0015644,0.0015644,0.0015644
112,469.503,0.8848,0.34681,0.0082,0.87331,0.93023,0.96166,0.7394,0.98267,0.53494,0.01372,0.00156044,0.00156044,0.00156044
113,473.531,0.89403,0.32308,0.0086,0.90774,0.91473,0.96281,0.72358,1.08392,0.53852,0.01355,0.00155648,0.00155648,0.00155648
114,477.43,0.90484,0.34528,0.00853,0.93921,0.93023,0.97296,0.72311,1.13074,0.5418,0.01407,0.00155252,0.00155252,0.00155252
115,481.249,0.90309,0.3406,0.00875,0.95482,0.93023,0.97442,0.72588,1.1504,0.49687,0.01439,0.00154856,0.00154856,0.00154856
116,485.392,0.88188,0.3475,0.00823,0.92084,0.95349,0.98312,0.73123,1.1285,0.4098,0.01337,0.0015446,0.0015446,0.0015446
117,489.424,0.88761,0.34335,0.00826,0.9256,0.91473,0.9781,0.76094,0.96214,0.42182,0.01297,0.00154064,0.00154064,0.00154064
118,493.522,0.93773,0.35728,0.00899,0.96305,0.88372,0.97323,0.72729,1.13463,0.49985,0.01312,0.00153668,0.00153668,0.00153668
119,497.417,0.90604,0.33597,0.00809,0.91163,0.91473,0.97446,0.74527,1.08555,0.50366,0.01439,0.00153272,0.00153272,0.00153272
120,501.268,0.8889,0.32437,0.00828,0.94391,0.91316,0.97656,0.69296,1.21234,0.51489,0.01539,0.00152876,0.00152876,0.00152876
121,505.333,0.89063,0.32732,0.00826,0.89089,0.94949,0.97419,0.66557,1.3548,0.558,0.01724,0.0015248,0.0015248,0.0015248
122,509.101,0.8782,0.32431,0.00801,0.94559,0.94299,0.98259,0.77437,1.01659,0.41222,0.01519,0.00152084,0.00152084,0.00152084
123,512.961,0.89425,0.34482,0.00846,0.95979,0.91473,0.98306,0.75823,1.01829,0.42932,0.01243,0.00151688,0.00151688,0.00151688
124,517.16,0.84965,0.31473,0.00816,0.87421,0.96976,0.97588,0.75015,1.02949,0.42618,0.01405,0.00151292,0.00151292,0.00151292
125,521.075,0.94112,0.34875,0.00884,0.92848,0.94574,0.98352,0.77872,0.90294,0.41344,0.01262,0.00150896,0.00150896,0.00150896
126,525.054,0.87902,0.32806,0.00854,0.91088,0.95349,0.9783,0.7713,0.92485,0.39557,0.01276,0.001505,0.001505,0.001505
127,528.698,0.88836,0.33536,0.0082,0.90527,0.96899,0.98249,0.78913,0.8954,0.4038,0.01167,0.00150104,0.00150104,0.00150104
128,532.602,0.89677,0.3311,0.00837,0.89587,0.96899,0.97126,0.67547,1.23849,0.5295,0.01817,0.00149708,0.00149708,0.00149708
129,536.455,0.91177,0.3274,0.00881,0.94435,0.92079,0.97387,0.70925,1.11958,0.4838,0.01336,0.00149312,0.00149312,0.00149312
130,540.224,0.92661,0.34406,0.00836,0.91014,0.94216,0.98046,0.76284,0.99545,0.44453,0.01318,0.00148916,0.00148916,0.00148916
131,544.329,0.8938,0.33674,0.00837,0.94091,0.89147,0.97224,0.74375,1.05857,0.48182,0.01389,0.0014852,0.0014852,0.0014852
132,548.194,0.90441,0.34866,0.00888,0.94958,0.93798,0.96964,0.71942,1.07806,0.49106,0.01477,0.00148124,0.00148124,0.00148124
133,552.21,0.86255,0.32511,0.00794,0.94455,0.92444,0.97001,0.75373,0.95727,0.49798,0.0128,0.00147728,0.00147728,0.00147728
134,556.053,0.87822,0.33089,0.00842,0.93438,0.93023,0.97959,0.72778,1.12402,0.48851,0.01349,0.00147332,0.00147332,0.00147332
135,560.147,0.89506,0.32391,0.00865,0.92129,0.90698,0.9699,0.75065,0.99338,0.52083,0.01475,0.00146936,0.00146936,0.00146936
136,564.011,0.87037,0.32365,0.0085,0.92381,0.90698,0.97683,0.75612,0.93708,0.47405,0.01486,0.0014654,0.0014654,0.0014654
137,568.198,0.89324,0.32287,0.00834,0.91801,0.9547,0.9773,0.72546,1.11318,0.43053,0.01754,0.00146144,0.00146144,0.00146144
138,572.258,0.89325,0.32727,0.00835,0.95295,0.94196,0.97532,0.74475,1.00424,0.45676,0.01352,0.00145748,0.00145748,0.00145748
139,576.229,0.85049,0.31501,0.00793,0.89438,0.94574,0.97087,0.73818,0.95349,0.4506,0.01339,0.00145352,0.00145352,0.00145352
140,580.008,0.89852,0.34316,0.00853,0.93363,0.93798,0.98125,0.77265,0.90309,0.38258,0.01192,0.00144956,0.00144956,0.00144956
141,583.984,0.90879,0.35038,0.00848,0.9124,0.89147,0.9714,0.77136,0.92881,0.4011,0.01196,0.0014456,0.0014456,0.0014456
142,588.137,0.90761,0.33291,0.00865,0.9644,0.90698,0.9828,0.74887,1.08723,0.42426,0.01406,0.00144164,0.00144164,0.00144164
143,592.046,0.8216,0.31583,0.00777,0.91927,0.97097,0.98845,0.77257,0.96492,0.36547,0.01295,0.00143768,0.00143768,0.00143768
144,596.06,0.86025,0.32329,0.00817,0.96477,0.90698,0.98011,0.78298,0.93569,0.43219,0.01193,0.00143372,0.00143372,0.00143372
145,600.353,0.88586,0.34332,0.00843,0.9467,0.92248,0.97883,0.75497,0.97348,0.4264,0.01465,0.00142976,0.00142976,0.00142976
146,604.328,0.84579,0.30342,0.00811,0.94985,0.92248,0.98069,0.75684,0.95402,0.40074,0.01336,0.0014258,0.0014258,0.0014258
